attempted_three_point_field_goals,blocks,slug,personal_fouls,made_three_point_field_goals,attempted_field_goals,made_free_throws,name,minutes_played,turnovers,positions,made_field_goals,games_started,age,steals,team,points,attempted_free_throws,games_played,assists,offensive_rebounds,defensive_rebounds
1,8,brandel01,32,0,72,8,Elton Brand,225,11,[<Position.CENTER: 'CENTER'>],31,1,36,9,Team.PHILADELPHIA_76ERS,70,9,17,18,9,54
224,19,breweco01,168,61,552,105,Corey Brewer,1669,78,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],212,12,29,84,Team.HOUSTON_ROCKETS,590,140,82,109,42,157
185,10,brookaa01,132,66,469,49,Aaron Brooks,1108,82,[<Position.POINT_GUARD: 'POINT GUARD'>],188,0,31,30,Team.CHICAGO_BULLS,491,64,69,180,21,80
70,5,brownan02,34,20,126,17,Anthony Brown,599,15,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],39,11,23,14,Team.LOS_ANGELES_LAKERS,115,20,29,19,9,61
8,1,brownlo01,4,1,25,3,Lorenzo Brown,61,9,[<Position.POINT_GUARD: 'POINT GUARD'>],8,0,25,3,Team.PHOENIX_SUNS,20,4,8,11,0,7
121,15,brownma02,94,38,322,71,Markel Brown,982,54,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],127,6,24,38,Team.BROOKLYN_NETS,363,94,62,91,23,99
467,13,bryanko01,115,133,1113,232,Kobe Bryant,1863,129,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],398,66,37,62,Team.LOS_ANGELES_LAKERS,1161,281,66,184,41,206
69,9,budinch01,46,20,194,34,Chase Budinger,729,31,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],81,2,27,29,Team.INDIANA_PACERS,216,48,49,49,31,90
17,1,budinch01,16,4,45,5,Chase Budinger,200,13,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],23,0,27,3,Team.PHOENIX_SUNS,55,8,17,15,12,17
53,2,bullore01,29,22,98,14,Reggie Bullock,429,8,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],43,0,24,10,Team.DETROIT_PISTONS,122,15,37,27,14,54
256,6,burketr01,86,88,634,67,Trey Burke,1366,80,[<Position.POINT_GUARD: 'POINT GUARD'>],262,0,23,35,Team.UTAH_JAZZ,679,82,64,148,18,94
79,4,burksal01,71,32,334,106,Alec Burks,797,51,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],137,3,24,18,Team.UTAH_JAZZ,412,141,31,63,16,93
18,1,butleca01,19,3,59,10,Caron Butler,176,3,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],25,1,35,9,Team.SACRAMENTO_KINGS,63,12,17,10,5,17
205,43,butleji01,124,64,1035,395,Jimmy Butler,2474,132,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],470,67,26,110,Team.CHICAGO_BULLS,1399,475,67,321,79,279
49,23,butlera01,11,15,104,11,Rasual Butler,432,8,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],49,0,36,13,Team.SAN_ANTONIO_SPURS,124,16,46,24,3,53
7,1,cabocbr01,2,1,12,0,Bruno Caboclo,43,4,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],1,1,20,2,Team.TORONTO_RAPTORS,3,0,6,1,1,1
203,7,caldejo01,135,84,455,42,José Calderón,2024,87,[<Position.POINT_GUARD: 'POINT GUARD'>],209,72,34,63,Team.NEW_YORK_KNICKS,544,48,72,298,22,207
369,17,caldwke01,167,114,960,185,Kentavious Caldwell-Pope,2789,105,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],403,76,22,110,Team.DETROIT_PISTONS,1105,228,76,138,70,212
485,12,canaais01,133,176,722,150,Isaiah Canaan,1966,91,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],260,39,24,56,Team.PHILADELPHIA_76ERS,846,180,77,137,20,154
1,92,capelca01,190,0,397,80,Clint Capela,1471,60,[<Position.CENTER: 'CENTER'>],231,35,21,59,Team.HOUSTON_ROCKETS,542,211,77,47,194,300
118,6,carrode01,63,46,270,30,DeMarre Carroll,786,28,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],105,22,29,44,Team.TORONTO_RAPTORS,286,50,26,27,31,91
169,16,cartevi01,101,59,343,70,Vince Carter,1005,35,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],133,3,39,38,Team.MEMPHIS_GRIZZLIES,395,84,60,56,31,115
55,41,cartemi01,162,15,555,106,Michael Carter-Williams,1649,153,[<Position.POINT_GUARD: 'POINT GUARD'>],251,37,24,80,Team.MILWAUKEE_BUCKS,623,162,54,281,48,228
274,17,casspom01,154,112,622,103,Omri Casspi,1880,94,[<Position.POWER_FORWARD: 'POWER FORWARD'>],299,21,27,56,Team.SACRAMENTO_KINGS,813,159,69,95,58,352
2,66,caulewi01,146,0,339,81,Willie Cauley-Stein,1412,46,[<Position.CENTER: 'CENTER'>],191,39,22,48,Team.SACRAMENTO_KINGS,463,125,66,37,134,218
11,1,chalmma01,16,1,32,12,Mario Chalmers,120,9,[<Position.POINT_GUARD: 'POINT GUARD'>],10,0,29,8,Team.MIAMI_HEAT,33,13,6,19,1,13
138,12,chalmma01,165,45,412,206,Mario Chalmers,1253,101,[<Position.POINT_GUARD: 'POINT GUARD'>],172,7,29,80,Team.MEMPHIS_GRIZZLIES,595,249,55,211,23,120
1,44,chandty01,145,0,314,106,Tyson Chandler,1618,93,[<Position.CENTER: 'CENTER'>],183,60,33,36,Team.PHOENIX_SUNS,472,171,66,64,175,401
0,0,chrisra01,1,0,2,0,Rakeem Christmas,6,0,[<Position.POWER_FORWARD: 'POWER FORWARD'>],2,0,24,0,Team.INDIANA_PACERS,4,0,1,0,1,0
84,13,clarkia01,58,30,202,28,Ian Clark,578,43,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],89,1,24,17,Team.GOLDEN_STATE_WARRIORS,236,34,66,64,13,55
2,0,clarkco01,0,2,4,0,Coty Clarke,6,1,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],2,0,23,0,Team.BOSTON_CELTICS,6,0,3,0,0,1
320,7,clarkjo01,168,111,1098,164,Jordan Clarkson,2552,135,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],475,79,23,88,Team.LOS_ANGELES_LAKERS,1225,204,79,192,93,220
102,5,coleno01,102,33,484,52,Norris Cole,1198,75,[<Position.POINT_GUARD: 'POINT GUARD'>],196,23,27,37,Team.NEW_ORLEANS_PELICANS,477,65,45,167,10,141
217,4,collida01,142,87,776,194,Darren Collison,2219,130,[<Position.POINT_GUARD: 'POINT GUARD'>],377,15,28,76,Team.SACRAMENTO_KINGS,1035,226,74,318,28,141
2,16,collini01,107,0,109,23,Nick Collison,699,50,[<Position.POWER_FORWARD: 'POWER FORWARD'>],50,4,35,15,Team.OKLAHOMA_CITY_THUNDER,123,33,59,52,68,103
215,16,conlemi01,100,78,696,191,Mike Conley,1761,84,[<Position.POINT_GUARD: 'POINT GUARD'>],294,56,28,67,Team.MEMPHIS_GRIZZLIES,857,229,56,342,26,138
21,0,connapa01,6,5,49,5,Pat Connaughton,143,10,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],13,0,23,2,Team.PORTLAND_TRAIL_BLAZERS,36,5,34,10,11,21
36,0,copelch01,17,10,51,6,Chris Copeland,156,6,[<Position.POWER_FORWARD: 'POWER FORWARD'>],17,1,31,2,Team.MILWAUKEE_BUCKS,50,7,24,11,1,9
3,0,cottobr01,2,0,8,0,Bryce Cotton,33,5,[<Position.POINT_GUARD: 'POINT GUARD'>],2,0,23,3,Team.PHOENIX_SUNS,4,0,3,3,0,0
0,0,cottobr01,0,0,2,0,Bryce Cotton,6,0,[<Position.POINT_GUARD: 'POINT GUARD'>],2,0,23,0,Team.MEMPHIS_GRIZZLIES,4,0,5,0,0,0
210,92,couside01,236,70,1332,476,DeMarcus Cousins,2246,249,[<Position.CENTER: 'CENTER'>],601,65,25,101,Team.SACRAMENTO_KINGS,1748,663,65,214,158,589
482,40,covinro01,232,170,712,140,Robert Covington,1903,143,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],274,49,25,105,Team.PHILADELPHIA_76ERS,858,177,67,97,65,354
285,16,crabbal01,192,112,678,98,Allen Crabbe,2105,64,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],311,8,23,63,Team.PORTLAND_TRAIL_BLAZERS,832,113,81,99,27,189
344,12,crawfja01,122,117,939,245,Jamal Crawford,2126,113,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],379,5,35,52,Team.LOS_ANGELES_CLIPPERS,1120,271,79,183,20,125
363,35,crowdja01,198,122,813,196,Jae Crowder,2308,83,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],360,73,25,126,Team.BOSTON_CELTICS,1038,239,73,135,70,303
174,33,cunnida01,173,55,412,57,Dante Cunningham,1971,41,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],186,46,28,42,Team.NEW_ORLEANS_PELICANS,484,82,80,77,57,179
32,2,cunnija01,37,10,91,30,Jared Cunningham,355,18,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],32,3,24,12,Team.CLEVELAND_CAVALIERS,104,48,40,19,3,26
7,0,cunnija01,4,2,14,6,Jared Cunningham,55,3,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],4,0,24,2,Team.MILWAUKEE_BUCKS,16,7,4,1,0,9
111,3,curryse01,41,50,224,45,Seth Curry,692,36,[<Position.POINT_GUARD: 'POINT GUARD'>],102,9,25,22,Team.SACRAMENTO_KINGS,299,54,44,67,9,51
886,15,curryst01,161,402,1598,363,Stephen Curry,2700,262,[<Position.POINT_GUARD: 'POINT GUARD'>],805,79,27,169,Team.GOLDEN_STATE_WARRIORS,2375,400,79,527,68,362
122,3,danietr01,40,59,187,5,Troy Daniels,476,24,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],89,0,24,11,Team.CHARLOTTE_HORNETS,242,9,43,21,7,50
108,125,davisan02,148,35,1136,326,Anthony Davis,2164,121,[<Position.CENTER: 'CENTER'>],560,61,22,78,Team.NEW_ORLEANS_PELICANS,1481,430,61,116,130,497
0,72,davised01,202,0,337,114,Ed Davis,1684,64,[<Position.POWER_FORWARD: 'POWER FORWARD'>],206,0,26,57,Team.PORTLAND_TRAIL_BLAZERS,526,204,81,88,224,375
0,1,dawsobr01,2,0,5,1,Branden Dawson,29,0,[<Position.POWER_FORWARD: 'POWER FORWARD'>],2,0,22,0,Team.LOS_ANGELES_CLIPPERS,5,1,6,0,2,2
0,46,dedmode01,109,0,177,57,Dewayne Dedmon,705,32,[<Position.CENTER: 'CENTER'>],99,20,26,22,Team.ORLANDO_MAGIC,255,76,58,13,67,161
32,2,dejeabr01,17,12,69,11,Bryce Dejean-Jones,279,11,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],28,11,23,10,Team.NEW_ORLEANS_PELICANS,79,21,14,15,8,40
0,0,dekkesa01,0,0,0,0,Sam Dekker,6,0,[<Position.POWER_FORWARD: 'POWER FORWARD'>],0,0,21,1,Team.HOUSTON_ROCKETS,0,0,3,0,0,1
239,9,dellama01,178,98,511,57,Matthew Dellavedova,1867,116,[<Position.POINT_GUARD: 'POINT GUARD'>],207,14,25,44,Team.CLEVELAND_CAVALIERS,569,66,76,337,33,129
256,29,denglu01,122,88,745,145,Luol Deng,2394,81,[<Position.POWER_FORWARD: 'POWER FORWARD'>],339,73,30,74,Team.MIAMI_HEAT,911,192,74,140,108,335
139,21,derozde01,167,47,1377,555,DeMar DeRozan,2804,175,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],614,78,26,81,Team.TORONTO_RAPTORS,1830,653,78,315,64,285
69,21,diawbo01,102,25,383,56,Boris Diaw,1386,97,[<Position.POWER_FORWARD: 'POWER FORWARD'>],202,4,33,26,Team.SAN_ANTONIO_SPURS,485,76,76,176,58,175
20,96,dienggo01,219,6,579,205,Gorgui Dieng,2220,140,[<Position.CENTER: 'CENTER'>],308,39,26,94,Team.MINNESOTA_TIMBERWOLVES,827,248,82,143,157,428
10,0,dinwisp01,20,1,54,19,Spencer Dinwiddie,159,7,[<Position.POINT_GUARD: 'POINT GUARD'>],19,0,22,3,Team.DETROIT_PISTONS,58,33,12,22,4,13
203,5,douglto01,131,81,445,84,Toney Douglas,1262,64,[<Position.POINT_GUARD: 'POINT GUARD'>],183,18,29,70,Team.NEW_ORLEANS_PELICANS,531,99,61,157,25,118
205,17,dragigo01,188,64,875,120,Goran Dragić,2363,185,[<Position.POINT_GUARD: 'POINT GUARD'>],417,72,29,71,Team.MIAMI_HEAT,1018,165,72,419,54,223
6,112,drumman01,245,2,1060,208,Andre Drummond,2666,155,[<Position.CENTER: 'CENTER'>],552,81,22,119,Team.DETROIT_PISTONS,1314,586,81,67,395,803
238,18,dudleja01,190,100,487,72,Jared Dudley,2098,80,[<Position.POWER_FORWARD: 'POWER FORWARD'>],233,41,30,75,Team.WASHINGTON_WIZARDS,638,98,81,170,54,232
5,0,dukandu01,2,2,10,0,Duje Dukan,24,0,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],2,0,24,1,Team.SACRAMENTO_KINGS,6,0,1,1,2,2
2,78,duncati01,125,0,441,92,Tim Duncan,1536,90,[<Position.CENTER: 'CENTER'>],215,60,39,47,Team.SAN_ANTONIO_SPURS,522,131,61,163,115,332
99,10,dunlemi02,66,39,188,29,Mike Dunleavy,703,26,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],77,30,35,14,Team.CHICAGO_BULLS,222,37,31,39,8,75
481,85,duranke01,137,186,1381,447,Kevin Durant,2578,250,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],698,72,27,69,Team.OKLAHOMA_CITY_THUNDER,2029,498,72,361,45,544
15,3,earlycl01,16,4,40,3,Cleanthony Early,154,9,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],12,2,24,2,Team.NEW_YORK_KNICKS,31,4,17,6,4,22
47,1,eddieja01,5,15,65,8,Jarell Eddie,147,1,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],20,0,24,5,Team.WASHINGTON_WIZARDS,63,8,26,5,2,21
268,5,ellinwa01,82,96,561,54,Wayne Ellington,1615,45,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],218,41,28,48,Team.BROOKLYN_NETS,586,63,76,83,20,154
282,37,ellismo01,174,87,1021,162,Monta Ellis,2734,203,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],436,81,30,150,Team.INDIANA_PACERS,1121,206,81,383,42,229
0,0,ennisja01,1,0,0,0,James Ennis,7,0,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],0,0,25,0,Team.MIAMI_HEAT,0,0,3,1,0,0
8,2,ennisja01,1,2,13,6,James Ennis,40,2,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],4,0,25,4,Team.MEMPHIS_GRIZZLIES,16,10,10,2,4,3
50,3,ennisja01,26,24,100,19,James Ennis,282,17,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],50,5,25,12,Team.NEW_ORLEANS_PELICANS,143,24,9,18,17,18
39,1,ennisty01,64,13,187,25,Tyler Ennis,654,46,[<Position.POINT_GUARD: 'POINT GUARD'>],84,7,21,25,Team.MILWAUKEE_BUCKS,206,34,46,95,13,62
16,9,evansje01,19,4,48,15,Jeremy Evans,251,7,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],26,2,28,6,Team.DALLAS_MAVERICKS,71,21,30,2,11,43
85,8,evansty01,66,33,314,74,Tyreke Evans,765,73,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],136,25,26,32,Team.NEW_ORLEANS_PELICANS,379,93,25,164,20,109
0,50,ezelife01,94,0,228,70,Festus Ezeli,770,38,[<Position.CENTER: 'CENTER'>],125,13,26,18,Team.GOLDEN_STATE_WARRIORS,320,132,46,32,91,166
