attempted_three_point_field_goals,blocks,slug,personal_fouls,made_three_point_field_goals,attempted_field_goals,made_free_throws,name,minutes_played,turnovers,positions,made_field_goals,games_started,age,steals,team,points,attempted_free_throws,games_played,assists,offensive_rebounds,defensive_rebounds
230,53,duranke01,134,97,1390,452,Kevin Durant,2885,225,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],661,74,20,96,Team.OKLAHOMA_CITY_THUNDER,1871,524,74,205,77,405
26,8,ellismo01,67,8,430,78,Monta Ellis,892,67,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],194,25,23,39,Team.GOLDEN_STATE_WARRIORS,474,94,25,93,14,94
4,36,elsonfr01,144,1,169,33,Francisco Elson,977,48,[<Position.CENTER: 'CENTER'>],83,23,32,36,Team.MILWAUKEE_BUCKS,200,39,59,32,100,129
0,9,elyme01,58,0,95,23,Melvin Ely,373,23,[<Position.CENTER: 'CENTER'>],37,4,30,2,Team.NEW_ORLEANS_HORNETS,97,36,31,18,30,34
248,10,evansma01,163,98,482,60,Maurice Evans,1840,43,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],208,25,30,50,Team.ATLANTA_HAWKS,574,73,80,54,88,155
1,8,evansre01,161,0,178,104,Reggie Evans,1137,69,[<Position.POWER_FORWARD: 'POWER FORWARD'>],79,7,28,41,Team.PHILADELPHIA_76ERS,262,175,79,26,135,226
146,10,farmajo01,105,49,412,45,Jordan Farmar,1192,87,[<Position.POINT_GUARD: 'POINT GUARD'>],161,0,22,57,Team.LOS_ANGELES_LAKERS,416,77,65,155,22,95
12,0,farmede01,6,3,14,2,Desmon Farmer,54,4,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],4,0,27,0,Team.SAN_ANTONIO_SPURS,13,2,3,2,0,6
207,30,feltora01,191,59,1083,219,Raymond Felton,3086,228,[<Position.POINT_GUARD: 'POINT GUARD'>],442,81,24,126,Team.CHARLOTTE_BOBCATS,1162,272,82,553,54,256
398,12,fernaru01,111,159,630,120,Rudy Fernández,1993,86,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],268,4,23,69,Team.PORTLAND_TRAIL_BLAZERS,815,143,78,159,47,160
0,15,fesenky01,35,0,36,7,Kyrylo Fesenko,156,9,[<Position.CENTER: 'CENTER'>],21,1,22,7,Team.UTAH_JAZZ,49,21,21,4,14,23
319,17,finlemi01,82,131,689,51,Michael Finley,2336,61,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],301,77,35,37,Team.SAN_ANTONIO_SPURS,784,62,81,114,26,244
302,6,fishede01,187,120,688,110,Derek Fisher,2441,72,[<Position.POINT_GUARD: 'POINT GUARD'>],292,82,34,95,Team.LOS_ANGELES_LAKERS,814,130,82,261,25,163
104,16,fordtj01,180,35,913,245,T.J. Ford,2258,180,[<Position.POINT_GUARD: 'POINT GUARD'>],413,49,25,89,Team.INDIANA_PACERS,1106,281,74,392,59,200
7,49,fosteje01,229,2,353,96,Jeff Foster,1828,88,[<Position.CENTER: 'CENTER'>],177,26,32,53,Team.INDIANA_PACERS,452,146,74,130,215,293
308,26,foyera01,201,111,981,230,Randy Foye,2494,150,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],399,61,25,72,Team.MINNESOTA_TIMBERWOLVES,1139,272,70,303,34,180
0,8,foylead01,4,0,11,3,Adonal Foyle,59,3,[<Position.CENTER: 'CENTER'>],7,0,33,0,Team.ORLANDO_MAGIC,17,6,9,1,9,17
0,0,foylead01,1,0,0,0,Adonal Foyle,3,0,[<Position.CENTER: 'CENTER'>],0,0,33,0,Team.MEMPHIS_GRIZZLIES,0,0,1,0,0,0
33,16,fryech01,106,11,267,26,Channing Frye,746,29,[<Position.POWER_FORWARD: 'POWER FORWARD'>],113,1,25,17,Team.PORTLAND_TRAIL_BLAZERS,263,36,63,24,41,99
2,43,gadzuda01,162,0,244,37,Dan Gadzuric,941,41,[<Position.CENTER: 'CENTER'>],117,26,30,32,Team.MILWAUKEE_BUCKS,271,68,67,39,95,160
72,4,gallida01,48,32,125,26,Danilo Gallinari,412,15,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],56,2,20,14,Team.NEW_YORK_KNICKS,170,27,28,15,13,42
221,67,garcifr01,196,88,665,146,Francisco García,1975,112,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],295,36,27,80,Team.SACRAMENTO_KINGS,824,178,65,150,56,162
23,1,gardnth01,4,4,36,2,Thomas Gardner,98,3,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],9,0,23,4,Team.ATLANTA_HAWKS,24,4,16,2,0,7
8,68,garneke01,128,2,740,111,Kevin Garnett,1772,90,[<Position.POWER_FORWARD: 'POWER FORWARD'>],393,57,32,63,Team.BOSTON_CELTICS,899,132,57,144,78,407
1,90,gasolma01,265,0,661,275,Marc Gasol,2521,164,[<Position.CENTER: 'CENTER'>],350,75,24,63,Team.MEMPHIS_GRIZZLIES,975,375,82,143,201,404
2,81,gasolpa01,172,1,1045,343,Pau Gasol,2999,157,[<Position.CENTER: 'CENTER'>],592,81,28,52,Team.LOS_ANGELES_LAKERS,1528,439,81,284,262,518
242,59,gayru01,221,85,1262,264,Rudy Gay,2945,203,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],572,78,22,98,Team.MEMPHIS_GRIZZLIES,1493,344,79,135,109,328
76,11,georgde01,57,22,142,17,Devean George,708,17,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],54,17,31,23,Team.DALLAS_MAVERICKS,147,22,43,15,25,53
283,16,gibsoda01,163,108,527,66,Daniel Gibson,1795,61,[<Position.POINT_GUARD: 'POINT GUARD'>],206,0,22,44,Team.CLEVELAND_CAVALIERS,586,86,75,132,31,124
0,0,giddejr01,1,0,3,0,J.R. Giddens,8,1,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],2,0,23,1,Team.BOSTON_CELTICS,4,0,6,0,2,1
3,1,gilled01,10,2,9,0,Eddie Gill,43,5,[<Position.POINT_GUARD: 'POINT GUARD'>],6,0,30,3,Team.MILWAUKEE_BUCKS,14,0,6,11,0,4
209,16,ginobma01,90,69,491,168,Manu Ginóbili,1181,88,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],223,7,31,64,Team.SAN_ANTONIO_SPURS,683,190,44,157,24,174
285,22,gomesry01,183,106,974,146,Ryan Gomes,2614,128,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],420,76,26,63,Team.MINNESOTA_TIMBERWOLVES,1092,181,82,135,106,286
3,14,goodedr01,103,0,352,84,Drew Gooden,918,57,[<Position.POWER_FORWARD: 'POWER FORWARD'>],161,27,27,26,Team.CHICAGO_BULLS,406,97,31,43,82,184
0,0,goodedr01,2,0,9,2,Drew Gooden,26,3,[<Position.POWER_FORWARD: 'POWER FORWARD'>],5,0,27,0,Team.SACRAMENTO_KINGS,12,2,1,2,3,10
1,4,goodedr01,39,0,145,45,Drew Gooden,320,16,[<Position.POWER_FORWARD: 'POWER FORWARD'>],71,1,27,4,Team.SAN_ANTONIO_SPURS,187,57,19,3,28,55
422,22,gordobe01,184,173,1315,330,Ben Gordon,2999,200,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],598,76,25,71,Team.CHICAGO_BULLS,1699,382,82,279,52,231
337,35,gordoer01,172,131,901,299,Eric Gordon,2677,164,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],411,65,20,78,Team.LOS_ANGELES_CLIPPERS,1252,350,78,215,45,156
1,53,gortama01,111,1,187,26,Marcin Gortat,794,25,[<Position.POWER_FORWARD: 'POWER FORWARD'>],106,3,24,18,Team.ORLANDO_MAGIC,239,45,63,14,96,190
16,12,grahajo01,191,3,480,132,Joey Graham,1541,74,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],231,10,26,35,Team.TORONTO_RAPTORS,597,160,78,48,95,197
66,4,grahast01,82,20,256,50,Stephen Graham,684,45,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],106,6,26,10,Team.INDIANA_PACERS,282,62,52,33,21,75
450,97,grangda01,207,182,1277,404,Danny Granger,2424,165,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],571,66,25,69,Team.INDIANA_PACERS,1728,460,67,183,49,292
1,18,grayaa01,135,0,167,34,Aaron Gray,715,40,[<Position.CENTER: 'CENTER'>],81,18,24,14,Team.CHICAGO_BULLS,196,59,56,46,84,136
46,5,greenge01,51,14,180,27,Gerald Green,376,33,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],79,12,23,10,Team.DALLAS_MAVERICKS,199,32,38,15,14,40
247,33,greenje02,202,96,1068,242,Jeff Green,2873,173,[<Position.POWER_FORWARD: 'POWER FORWARD'>],476,78,22,81,Team.OKLAHOMA_CITY_THUNDER,1290,307,78,155,120,399
161,13,greenwi01,154,51,658,62,Willie Green,1828,64,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],286,60,27,53,Team.PHILADELPHIA_76ERS,685,85,81,158,29,97
100,14,greendo01,68,26,236,29,Donté Greene,725,37,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],77,4,20,16,Team.SACRAMENTO_KINGS,209,34,55,30,19,67
0,12,haddaha01,20,0,31,18,Hamed Haddadi,120,9,[<Position.CENTER: 'CENTER'>],15,0,23,1,Team.MEMPHIS_GRIZZLIES,48,30,19,8,16,31
1,7,hairsma01,19,0,49,2,Malik Hairston,155,12,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],24,0,21,6,Team.SAN_ANTONIO_SPURS,50,7,15,13,11,17
190,4,hamilri01,176,70,1043,223,Richard Hamilton,2279,133,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],466,51,30,40,Team.DETROIT_PISTONS,1225,263,67,297,44,163
2,9,harprma01,102,0,241,55,Matt Harpring,693,29,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],111,2,32,29,Team.UTAH_JAZZ,277,72,63,28,47,76
28,0,harrial01,14,11,70,5,Al Harrington,166,7,[<Position.POWER_FORWARD: 'POWER FORWARD'>],23,5,28,7,Team.GOLDEN_STATE_WARRIORS,62,10,5,10,10,18
442,22,harrial01,213,160,1142,229,Al Harrington,2380,154,[<Position.POWER_FORWARD: 'POWER FORWARD'>],509,51,28,81,Team.NEW_YORK_KNICKS,1407,285,68,92,89,338
220,13,harride01,164,64,1039,496,Devin Harris,2494,212,[<Position.POINT_GUARD: 'POINT GUARD'>],455,69,25,114,Team.NEW_JERSEY_NETS,1470,605,69,476,30,201
4,4,hartja01,35,0,84,15,Jason Hart,312,19,[<Position.POINT_GUARD: 'POINT GUARD'>],25,2,30,12,Team.LOS_ANGELES_CLIPPERS,65,19,28,43,12,30
2,0,hartja01,4,0,10,3,Jason Hart,36,3,[<Position.POINT_GUARD: 'POINT GUARD'>],5,0,30,0,Team.DENVER_NUGGETS,13,4,11,5,1,3
0,25,hasleud01,204,0,643,128,Udonis Haslem,2560,82,[<Position.POWER_FORWARD: 'POWER FORWARD'>],333,75,28,43,Team.MIAMI_HEAT,794,170,75,85,169,449
8,16,hassetr01,92,2,191,20,Trenton Hassell,1094,30,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],86,31,29,21,Team.NEW_JERSEY_NETS,194,25,53,51,50,96
115,93,hawessp01,249,40,800,90,Spencer Hawes,2259,160,[<Position.CENTER: 'CENTER'>],373,51,20,44,Team.SACRAMENTO_KINGS,876,136,77,149,148,401
4,19,hayesch01,134,0,113,7,Chuck Hayes,858,25,[<Position.CENTER: 'CENTER'>],42,1,25,34,Team.HOUSTON_ROCKETS,91,19,71,42,74,176
244,7,hayesja01,162,94,577,36,Jarvis Hayes,1832,49,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],257,1,27,52,Team.NEW_JERSEY_NETS,644,52,74,54,27,240
0,15,haywobr01,14,0,50,10,Brendan Haywood,175,9,[<Position.CENTER: 'CENTER'>],24,5,29,4,Team.WASHINGTON_WIZARDS,58,21,6,8,13,31
38,1,headlu01,15,14,101,14,Luther Head,322,16,[<Position.POINT_GUARD: 'POINT GUARD'>],39,4,26,6,Team.HOUSTON_ROCKETS,106,16,22,35,3,24
16,1,headlu01,22,6,43,5,Luther Head,176,9,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],16,0,26,11,Team.MIAMI_HEAT,43,8,10,23,3,22
120,4,herrmwa01,43,41,207,19,Walter Herrmann,630,17,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],82,0,29,7,Team.DETROIT_PISTONS,224,25,59,22,28,79
0,76,hibbero01,215,0,420,98,Roy Hibbert,1009,55,[<Position.CENTER: 'CENTER'>],198,42,22,20,Team.INDIANA_PACERS,494,147,70,49,115,128
0,30,hicksjj01,81,0,194,45,J.J. Hickson,705,45,[<Position.CENTER: 'CENTER'>],100,0,20,14,Team.CLEVELAND_CAVALIERS,245,67,62,9,52,113
5,101,hilarne01,278,1,709,266,Nenê Hilário,2510,147,[<Position.CENTER: 'CENTER'>],428,76,26,95,Team.DENVER_NUGGETS,1123,368,77,108,183,415
73,21,hillge01,150,24,372,114,George Hill,1270,74,[<Position.POINT_GUARD: 'POINT GUARD'>],150,7,22,45,Team.SAN_ANTONIO_SPURS,438,146,77,136,30,128
76,54,hillgr01,182,24,745,181,Grant Hill*,2445,126,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],390,68,36,90,Team.PHOENIX_SUNS,985,224,82,186,64,341
0,0,hillst01,0,0,1,0,Steven Hill,2,0,[<Position.POWER_FORWARD: 'POWER FORWARD'>],1,0,23,0,Team.OKLAHOMA_CITY_THUNDER,2,0,1,0,2,1
169,19,hinriki01,126,69,419,68,Kirk Hinrich,1339,87,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],183,4,28,66,Team.CHICAGO_BULLS,503,86,51,197,16,107
0,17,holliry01,34,0,35,26,Ryan Hollins,184,10,[<Position.CENTER: 'CENTER'>],19,1,24,3,Team.CHARLOTTE_BOBCATS,64,39,18,4,19,17
0,15,holliry01,44,0,59,17,Ryan Hollins,260,14,[<Position.CENTER: 'CENTER'>],31,2,24,4,Team.DALLAS_MAVERICKS,79,33,27,3,27,34
1,95,horfoal01,190,0,594,149,Al Horford,2242,103,[<Position.CENTER: 'CENTER'>],312,67,22,53,Team.ATLANTA_HAWKS,773,205,67,163,145,479
340,7,houseed01,113,151,560,42,Eddie House,1479,55,[<Position.POINT_GUARD: 'POINT GUARD'>],249,0,30,61,Team.BOSTON_CELTICS,691,53,81,92,11,146
2,231,howardw01,270,0,979,504,Dwight Howard,2821,240,[<Position.CENTER: 'CENTER'>],560,79,23,77,Team.ORLANDO_MAGIC,1624,849,79,112,336,757
168,30,howarjo01,135,58,783,172,Josh Howard,1663,89,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],353,51,28,55,Team.DALLAS_MAVERICKS,936,220,52,83,59,204
0,1,howarju01,4,0,2,0,Juwan Howard,22,0,[<Position.POWER_FORWARD: 'POWER FORWARD'>],1,0,35,1,Team.DENVER_NUGGETS,2,0,3,2,1,3
0,5,howarju01,67,0,145,23,Juwan Howard,450,26,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],74,2,35,6,Team.CHARLOTTE_BOBCATS,171,34,39,24,29,43
102,9,hughela01,51,40,308,67,Larry Hughes,792,36,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],127,6,30,36,Team.CHICAGO_BULLS,361,82,30,59,6,88
91,5,hughela01,45,35,249,50,Larry Hughes,687,35,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],97,14,30,36,Team.NEW_YORK_KNICKS,279,63,25,60,10,55
0,6,humphkr01,31,0,90,38,Kris Humphries,265,8,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],38,0,23,8,Team.TORONTO_RAPTORS,114,48,29,10,24,46
48,1,hunteli01,28,16,82,3,Lindsey Hunter,266,19,[<Position.POINT_GUARD: 'POINT GUARD'>],27,0,38,20,Team.CHICAGO_BULLS,73,5,28,37,2,10
0,5,hunteot01,11,0,20,0,Othello Hunter,92,2,[<Position.POWER_FORWARD: 'POWER FORWARD'>],11,0,22,2,Team.ATLANTA_HAWKS,22,5,16,1,9,15
261,36,iguodan01,152,80,1147,377,Andre Iguodala,3269,222,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],542,82,25,131,Team.PHILADELPHIA_76ERS,1541,521,82,434,92,379
39,84,ilgauzy01,183,15,724,139,Zydrunas Ilgauskas,1765,90,[<Position.CENTER: 'CENTER'>],342,65,33,28,Team.CLEVELAND_CAVALIERS,838,174,65,64,157,333
1,24,mbengdj01,33,0,57,7,Didier Ilunga-Mbenga,181,13,[<Position.CENTER: 'CENTER'>],27,0,28,10,Team.LOS_ANGELES_LAKERS,61,8,23,9,9,22
8,1,iversal01,3,2,40,18,Allen Iverson*,123,10,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],18,3,33,3,Team.DENVER_NUGGETS,56,25,3,20,3,5
91,5,iversal01,83,26,794,253,Allen Iverson*,1970,136,[<Position.POINT_GUARD: 'POINT GUARD'>],330,50,33,85,Team.DETROIT_PISTONS,939,322,54,263,27,138
114,7,iveyro01,76,39,208,34,Royal Ivey,861,23,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],69,0,27,36,Team.PHILADELPHIA_76ERS,211,43,71,43,19,57
221,17,jackja01,179,78,853,224,Jarrett Jack,2716,184,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],386,53,25,88,Team.INDIANA_PACERS,1074,263,82,338,44,232
197,4,jacksbo01,100,60,485,86,Bobby Jackson,1484,66,[<Position.POINT_GUARD: 'POINT GUARD'>],193,10,35,62,Team.SACRAMENTO_KINGS,532,101,71,143,42,158
2,4,jacksda01,77,0,86,24,Darnell Jackson,430,14,[<Position.POWER_FORWARD: 'POWER FORWARD'>],37,2,23,10,Team.CLEVELAND_CAVALIERS,98,35,51,8,32,55
305,31,jacksst02,153,103,997,294,Stephen Jackson,2339,229,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],413,59,30,88,Team.GOLDEN_STATE_WARRIORS,1223,356,59,381,70,233
0,1,jamesje01,2,0,8,0,Jerome James,10,1,[<Position.CENTER: 'CENTER'>],3,0,33,1,Team.NEW_YORK_KNICKS,6,0,2,0,1,2
384,93,jamesle01,139,132,1613,594,LeBron James,3054,241,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],789,81,24,137,Team.CLEVELAND_CAVALIERS,2304,762,81,587,106,507
4,0,jamesmi01,7,3,25,1,Mike James,74,3,[<Position.POINT_GUARD: 'POINT GUARD'>],8,0,33,2,Team.NEW_ORLEANS_HORNETS,20,2,8,8,1,6
180,6,jamesmi01,101,66,489,67,Mike James,1575,91,[<Position.POINT_GUARD: 'POINT GUARD'>],189,50,33,42,Team.WASHINGTON_WIZARDS,511,80,53,193,24,102
319,25,jamisan01,218,112,1441,341,Antawn Jamison,3096,125,[<Position.POWER_FORWARD: 'POWER FORWARD'>],674,81,32,95,Team.WASHINGTON_WIZARDS,1801,452,81,153,196,525
28,11,jaricma01,62,11,145,29,Marko Jarić,605,49,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],48,0,30,29,Team.MEMPHIS_GRIZZLIES,136,41,53,74,23,42
0,0,jawaina01,3,0,4,0,Nathan Jawai,19,2,[<Position.POWER_FORWARD: 'POWER FORWARD'>],1,0,22,0,Team.TORONTO_RAPTORS,2,0,6,0,1,1
4,83,jeffeal01,141,0,975,186,Al Jefferson,1836,92,[<Position.CENTER: 'CENTER'>],485,50,24,39,Team.MINNESOTA_TIMBERWOLVES,1156,252,50,79,172,376
2,1,jeffedo01,9,1,22,6,Dontell Jefferson,84,6,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],11,0,25,4,Team.CHARLOTTE_BOBCATS,29,9,6,9,1,11
292,14,jefferi01,252,116,1222,417,Richard Jefferson,2939,165,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],537,82,28,66,Team.MILWAUKEE_BUCKS,1607,518,82,199,57,317
12,33,jeffrja01,153,1,273,55,Jared Jeffries,1310,65,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],120,36,27,47,Team.NEW_YORK_KNICKS,296,90,56,80,128,103
140,36,jianlyi01,157,48,500,95,Yi Jianlian,1421,70,[<Position.POWER_FORWARD: 'POWER FORWARD'>],191,52,21,29,Team.NEW_JERSEY_NETS,525,123,61,60,67,259
0,60,johnsam01,171,0,163,23,Amir Johnson,911,33,[<Position.POWER_FORWARD: 'POWER FORWARD'>],97,24,21,20,Team.DETROIT_PISTONS,217,35,62,20,102,130
133,5,johnsan02,111,52,381,61,Anthony Johnson,1481,82,[<Position.POINT_GUARD: 'POINT GUARD'>],154,12,34,46,Team.ORLANDO_MAGIC,421,81,80,200,29,118
414,19,johnsjo02,176,149,1420,299,Joe Johnson,3124,195,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],620,79,27,84,Team.ATLANTA_HAWKS,1688,362,79,455,65,281
0,0,johnsli01,1,0,0,0,Linton Johnson,13,0,[<Position.POWER_FORWARD: 'POWER FORWARD'>],0,0,28,0,Team.CHARLOTTE_BOBCATS,0,0,2,0,0,0
2,0,johnsli01,6,1,11,0,Linton Johnson,42,2,[<Position.POWER_FORWARD: 'POWER FORWARD'>],4,0,28,1,Team.CHICAGO_BULLS,9,0,8,2,3,5
0,0,johnstr01,4,0,5,4,Trey Johnson,14,1,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],0,0,24,0,Team.CLEVELAND_CAVALIERS,4,4,4,0,0,1
17,19,jonesda02,199,11,336,110,Dahntay Jones,1426,68,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],154,71,28,49,Team.DENVER_NUGGETS,429,151,79,78,58,110
28,0,jonesda01,4,11,34,0,Damon Jones,108,6,[<Position.POINT_GUARD: 'POINT GUARD'>],11,0,32,3,Team.MILWAUKEE_BUCKS,33,0,18,7,0,6
0,1,jonesdw02,6,0,7,4,Dwayne Jones,52,4,[<Position.POWER_FORWARD: 'POWER FORWARD'>],4,0,25,0,Team.CHARLOTTE_BOBCATS,12,6,6,0,6,6
147,11,jonesfr01,112,54,317,66,Fred Jones,1495,66,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],129,21,29,53,Team.LOS_ANGELES_CLIPPERS,378,81,52,188,23,103
96,14,jonesja02,58,33,149,26,James Jones,630,12,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],55,1,28,12,Team.MIAMI_HEAT,169,31,40,20,12,50
2,34,jonesso01,125,1,111,53,Solomon Jones,675,27,[<Position.CENTER: 'CENTER'>],67,0,24,7,Team.ATLANTA_HAWKS,188,74,63,15,52,90
0,59,jordade01,96,0,147,42,DeAndre Jordan,771,41,[<Position.CENTER: 'CENTER'>],93,13,20,11,Team.LOS_ANGELES_CLIPPERS,228,109,53,11,72,165
0,45,kamanch01,93,0,305,51,Chris Kaman,921,84,[<Position.CENTER: 'CENTER'>],161,24,26,17,Team.LOS_ANGELES_CLIPPERS,373,75,31,46,75,172
229,3,kaponja01,144,98,604,34,Jason Kapono,1831,70,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],261,12,27,22,Team.TORONTO_RAPTORS,654,42,80,105,26,137
323,39,kiddja01,168,131,618,86,Jason Kidd*,2886,185,[<Position.POINT_GUARD: 'POINT GUARD'>],257,81,35,160,Team.DALLAS_MAVERICKS,731,105,81,702,85,415
18,0,kinseta01,34,7,69,33,Tarence Kinsey,277,22,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],31,3,24,12,Team.CLEVELAND_CAVALIERS,102,38,50,10,10,28
73,77,kirilan01,127,20,570,244,Andrei Kirilenko,1831,121,[<Position.POWER_FORWARD: 'POWER FORWARD'>],256,10,27,83,Team.UTAH_JAZZ,776,311,67,175,84,235
267,14,kleizli01,155,87,646,148,Linas Kleiza,1824,82,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],289,7,24,31,Team.DENVER_NUGGETS,813,204,82,64,92,235
6,4,knighbr01,98,0,189,48,Brevin Knight,938,66,[<Position.POINT_GUARD: 'POINT GUARD'>],66,0,33,68,Team.UTAH_JAZZ,180,64,74,190,13,75
267,30,korveky01,170,103,560,112,Kyle Korver,1874,90,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],245,2,27,47,Team.UTAH_JAZZ,705,127,78,137,35,223
0,31,koufoko01,70,0,185,36,Kosta Koufos,565,26,[<Position.CENTER: 'CENTER'>],94,7,19,12,Team.UTAH_JAZZ,224,51,48,20,50,88
0,49,krstine01,114,0,407,63,Nenad Krstić,1141,45,[<Position.CENTER: 'CENTER'>],191,29,25,21,Team.OKLAHOMA_CITY_THUNDER,445,79,46,29,85,168
38,19,kurzro01,78,15,131,40,Rob Kurz,442,16,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],51,5,23,14,Team.GOLDEN_STATE_WARRIORS,157,50,40,20,33,48
3,31,landrca01,166,1,418,157,Carl Landry,1467,68,[<Position.POWER_FORWARD: 'POWER FORWARD'>],240,0,25,26,Team.HOUSTON_ROCKETS,638,193,69,39,124,219
29,3,lawac01,43,9,139,49,Acie Law,560,29,[<Position.POINT_GUARD: 'POINT GUARD'>],52,1,24,11,Team.ATLANTA_HAWKS,162,60,55,86,6,52
203,14,leeco01,157,82,540,78,Courtney Lee,1939,69,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],243,42,23,76,Team.ORLANDO_MAGIC,646,94,77,91,18,160
3,22,leeda02,260,0,951,249,David Lee,2824,150,[<Position.CENTER: 'CENTER'>],522,74,25,80,Team.NEW_YORK_KNICKS,1293,330,81,174,256,695
554,51,lewisra02,194,220,1089,225,Rashard Lewis,2859,158,[<Position.POWER_FORWARD: 'POWER FORWARD'>],478,79,29,81,Team.ORLANDO_MAGIC,1401,269,79,205,92,361
0,0,livinsh01,4,0,8,3,Shaun Livingston,41,3,[<Position.POINT_GUARD: 'POINT GUARD'>],3,0,23,2,Team.MIAMI_HEAT,9,4,4,4,0,2
0,2,livinsh01,8,0,52,6,Shaun Livingston,190,6,[<Position.POINT_GUARD: 'POINT GUARD'>],28,1,23,5,Team.OKLAHOMA_CITY_THUNDER,62,6,8,16,3,23
2,151,lopezbr01,257,0,844,172,Brook Lopez,2501,147,[<Position.CENTER: 'CENTER'>],448,75,20,44,Team.NEW_JERSEY_NETS,1068,217,82,86,225,440
1,41,lopezro01,97,0,137,47,Robin Lopez,614,28,[<Position.CENTER: 'CENTER'>],71,7,20,11,Team.PHOENIX_SUNS,189,68,60,8,52,66
19,50,loveke01,205,2,688,265,Kevin Love,2048,118,[<Position.CENTER: 'CENTER'>],316,37,20,35,Team.MINNESOTA_TIMBERWOLVES,899,336,81,84,274,460
69,8,lowryky01,89,17,272,129,Kyle Lowry,1071,79,[<Position.POINT_GUARD: 'POINT GUARD'>],112,21,22,48,Team.MEMPHIS_GRIZZLIES,370,161,49,178,13,98
29,9,lowryky01,57,8,162,52,Kyle Lowry,608,38,[<Position.POINT_GUARD: 'POINT GUARD'>],77,0,22,21,Team.HOUSTON_ROCKETS,214,65,28,97,13,65
45,0,luety01,41,21,119,12,Tyronn Lue,392,21,[<Position.POINT_GUARD: 'POINT GUARD'>],54,0,31,6,Team.MILWAUKEE_BUCKS,141,16,30,46,6,29
17,0,luety01,13,6,43,2,Tyronn Lue,129,2,[<Position.POINT_GUARD: 'POINT GUARD'>],17,0,31,2,Team.ORLANDO_MAGIC,42,3,14,14,0,11
0,1,madsema01,18,0,14,0,Mark Madsen,116,3,[<Position.CENTER: 'CENTER'>],3,1,33,1,Team.MINNESOTA_TIMBERWOLVES,6,4,19,4,10,8
