attempted_three_point_field_goals,blocks,slug,personal_fouls,made_three_point_field_goals,attempted_field_goals,made_free_throws,name,minutes_played,turnovers,positions,made_field_goals,games_started,age,steals,team,points,attempted_free_throws,games_played,assists,offensive_rebounds,defensive_rebounds
228,25,ellismo01,189,77,1406,292,Monta Ellis,2647,244,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],631,64,24,143,Team.GOLDEN_STATE_WARRIORS,1631,388,64,340,47,210
0,0,elsonfr01,7,0,13,2,Francisco Elson,62,1,[<Position.CENTER: 'CENTER'>],4,0,33,1,Team.MILWAUKEE_BUCKS,10,2,11,2,5,8
0,0,elsonfr01,0,0,2,0,Francisco Elson,4,0,[<Position.CENTER: 'CENTER'>],1,0,33,0,Team.PHILADELPHIA_76ERS,2,3,1,0,1,0
169,17,evansma01,125,57,393,46,Maurice Evans,1317,20,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],175,5,31,34,Team.ATLANTA_HAWKS,453,61,79,48,59,95
0,4,evansre01,44,0,69,27,Reggie Evans,311,22,[<Position.POWER_FORWARD: 'POWER FORWARD'>],34,1,29,14,Team.TORONTO_RAPTORS,95,60,28,8,30,75
141,26,evansty01,204,36,1165,348,Tyreke Evans,2677,216,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],533,72,20,109,Team.SACRAMENTO_KINGS,1450,465,72,414,66,314
229,11,farmajo01,109,86,515,57,Jordan Farmar,1474,72,[<Position.POINT_GUARD: 'POINT GUARD'>],224,0,23,52,Team.LOS_ANGELES_LAKERS,591,85,82,127,14,117
156,22,feltora01,172,60,846,132,Raymond Felton,2643,168,[<Position.POINT_GUARD: 'POINT GUARD'>],388,80,25,123,Team.CHARLOTTE_BOBCATS,968,173,80,446,53,235
266,11,fernaru01,87,98,423,85,Rudy Fernández,1441,72,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],160,2,24,62,Team.PORTLAND_TRAIL_BLAZERS,503,98,62,127,35,129
1,19,fesenky01,78,0,95,24,Kyrylo Fesenko,408,24,[<Position.CENTER: 'CENTER'>],52,5,23,6,Team.UTAH_JAZZ,128,57,49,15,33,57
41,4,finlemi01,12,13,97,6,Michael Finley,395,13,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],37,6,36,6,Team.SAN_ANTONIO_SPURS,93,9,25,19,5,33
41,2,finlemi01,21,19,87,2,Michael Finley,314,8,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],44,1,36,4,Team.BOSTON_CELTICS,109,6,21,24,1,32
224,9,fishede01,202,78,558,113,Derek Fisher,2227,78,[<Position.POINT_GUARD: 'POINT GUARD'>],212,82,35,90,Team.LOS_ANGELES_LAKERS,615,132,82,201,25,145
215,2,flynnjo01,98,77,952,223,Jonny Flynn,2339,233,[<Position.POINT_GUARD: 'POINT GUARD'>],397,81,20,82,Team.MINNESOTA_TIMBERWOLVES,1094,270,81,356,24,167
50,11,fordtj01,102,8,418,104,T.J. Ford,1189,90,[<Position.POINT_GUARD: 'POINT GUARD'>],186,32,26,44,Team.INDIANA_PACERS,484,135,47,180,41,108
1,4,fosteje01,45,0,46,5,Jeff Foster,255,14,[<Position.CENTER: 'CENTER'>],22,3,33,3,Team.INDIANA_PACERS,49,9,16,21,34,47
182,10,foyera01,123,63,619,129,Randy Foye,1667,94,[<Position.POINT_GUARD: 'POINT GUARD'>],256,38,26,33,Team.WASHINGTON_WIZARDS,704,145,70,228,16,114
392,74,fryech01,263,172,703,98,Channing Frye,2190,73,[<Position.CENTER: 'CENTER'>],317,41,26,64,Team.PHOENIX_SUNS,904,121,81,113,66,361
0,13,gadzuda01,63,0,89,10,Dan Gadzuric,314,15,[<Position.CENTER: 'CENTER'>],39,6,31,9,Team.MILWAUKEE_BUCKS,88,25,32,12,38,54
26,0,gainesu01,17,7,82,23,Sundiata Gaines,217,14,[<Position.POINT_GUARD: 'POINT GUARD'>],38,0,23,12,Team.UTAH_JAZZ,106,46,32,39,6,23
488,58,gallida01,191,186,927,251,Danilo Gallinari,2747,110,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],392,74,21,75,Team.NEW_YORK_KNICKS,1221,307,81,135,65,333
59,19,garcifr01,49,23,176,15,Francisco García,575,21,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],82,4,28,10,Team.SACRAMENTO_KINGS,202,17,25,45,11,55
5,57,garneke01,170,1,772,185,Kevin Garnett,2060,101,[<Position.POWER_FORWARD: 'POWER FORWARD'>],402,69,33,68,Team.BOSTON_CELTICS,990,221,69,185,78,428
1,109,gasolma01,254,0,651,252,Marc Gasol,2469,135,[<Position.CENTER: 'CENTER'>],378,69,25,69,Team.MEMPHIS_GRIZZLIES,1008,376,69,165,208,432
5,113,gasolpa01,152,0,844,286,Pau Gasol,2403,143,[<Position.CENTER: 'CENTER'>],452,65,29,37,Team.LOS_ANGELES_LAKERS,1190,362,65,218,243,491
202,64,gayru01,201,66,1288,301,Rudy Gay,3175,169,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],600,80,23,118,Team.MEMPHIS_GRIZZLIES,1567,400,80,153,115,357
9,1,geeal01,13,7,59,18,Alonzo Gee,182,10,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],28,2,22,7,Team.WASHINGTON_WIZARDS,81,29,11,7,15,18
123,10,georgde01,89,48,206,16,Devean George,761,15,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],89,4,32,41,Team.GOLDEN_STATE_WARRIORS,242,23,45,32,21,93
149,7,gibsoda01,79,71,268,34,Daniel Gibson,1068,36,[<Position.POINT_GUARD: 'POINT GUARD'>],125,10,23,25,Team.CLEVELAND_CAVALIERS,355,49,56,70,13,60
0,104,gibsota01,282,0,629,113,Taj Gibson,2204,114,[<Position.POWER_FORWARD: 'POWER FORWARD'>],311,70,24,50,Team.CHICAGO_BULLS,735,175,82,70,226,385
2,1,giddejr01,10,0,21,6,J.R. Giddens,99,7,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],9,1,24,4,Team.BOSTON_CELTICS,24,12,21,6,4,16
8,1,giddejr01,19,0,39,7,J.R. Giddens,140,10,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],19,0,24,5,Team.NEW_YORK_KNICKS,45,11,11,7,12,19
0,0,gildetr01,0,0,1,0,Trey Gilder,5,0,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],1,0,25,1,Team.MEMPHIS_GRIZZLIES,2,0,2,0,0,1
350,24,ginobma01,154,132,903,309,Manu Ginóbili,2150,154,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],398,21,32,103,Team.SAN_ANTONIO_SPURS,1237,355,75,370,68,216
199,16,gomesry01,155,74,732,104,Ryan Gomes,2210,95,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],327,64,27,62,Team.MINNESOTA_TIMBERWOLVES,832,126,76,124,76,272
6,50,goodedr01,129,1,336,93,Drew Gooden,1030,56,[<Position.CENTER: 'CENTER'>],157,11,28,26,Team.DALLAS_MAVERICKS,408,115,46,26,123,193
2,8,goodedr01,65,0,266,93,Drew Gooden,725,52,[<Position.POWER_FORWARD: 'POWER FORWARD'>],131,22,28,15,Team.LOS_ANGELES_CLIPPERS,355,101,24,21,84,142
234,6,gordobe01,147,75,699,198,Ben Gordon,1730,118,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],291,17,26,49,Team.DETROIT_PISTONS,855,230,62,166,26,93
321,14,gordoer01,96,119,784,222,Eric Gordon,2229,144,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],352,60,21,69,Team.LOS_ANGELES_CLIPPERS,1045,299,62,186,25,135
3,70,gortama01,138,0,227,51,Marcin Gortat,1088,46,[<Position.CENTER: 'CENTER'>],121,0,25,17,Team.ORLANDO_MAGIC,293,75,81,17,104,237
13,7,grahajo01,104,2,202,54,Joey Graham,759,43,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],105,18,27,23,Team.DENVER_NUGGETS,266,73,63,22,39,84
50,10,grahast01,94,16,240,42,Stephen Graham,804,36,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],119,8,27,20,Team.CHARLOTTE_BOBCATS,296,65,70,23,24,111
438,51,grangda01,183,158,1139,363,Danny Granger,2278,157,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],488,62,26,94,Team.INDIANA_PACERS,1497,428,62,171,67,275
0,0,grayaa01,10,0,21,2,Aaron Gray,50,1,[<Position.CENTER: 'CENTER'>],8,0,25,0,Team.CHICAGO_BULLS,18,7,8,2,5,11
0,11,grayaa01,44,0,61,18,Aaron Gray,261,17,[<Position.CENTER: 'CENTER'>],34,0,25,9,Team.NEW_ORLEANS_HORNETS,86,21,24,20,40,50
22,3,greenda02,9,6,39,4,Danny Green,115,5,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],15,0,22,6,Team.CLEVELAND_CAVALIERS,40,6,20,5,8,9
312,72,greenje02,221,104,1070,165,Jeff Green,3043,135,[<Position.POWER_FORWARD: 'POWER FORWARD'>],485,82,23,104,Team.OKLAHOMA_CITY_THUNDER,1239,223,82,134,112,378
136,11,greenwi01,135,47,543,95,Willie Green,1553,67,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],248,18,28,32,Team.PHILADELPHIA_76ERS,638,114,73,152,20,109
183,53,greendo01,150,69,553,90,Donté Greene,1630,93,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],244,50,21,41,Team.SACRAMENTO_KINGS,647,140,76,71,53,181
2,2,griffta01,4,0,10,2,Taylor Griffin,32,1,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],4,0,23,0,Team.PHOENIX_SUNS,10,4,8,1,0,2
3,14,haddaha01,57,0,62,14,Hamed Haddadi,240,20,[<Position.CENTER: 'CENTER'>],24,0,24,1,Team.MEMPHIS_GRIZZLIES,62,19,36,10,26,49
11,9,hairsma01,29,2,76,17,Malik Hairston,317,11,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],40,0,22,4,Team.SAN_ANTONIO_SPURS,99,30,47,16,13,36
5,2,haislma01,5,3,21,2,Marcus Haislip,44,3,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],10,0,29,0,Team.SAN_ANTONIO_SPURS,25,5,10,0,4,6
138,3,hamilri01,115,41,717,204,Richard Hamilton,1552,115,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],293,46,31,30,Team.DETROIT_PISTONS,831,241,46,202,30,92
4,8,hansbty01,70,0,225,84,Tyler Hansbrough,511,21,[<Position.POWER_FORWARD: 'POWER FORWARD'>],81,1,24,17,Team.INDIANA_PACERS,246,113,29,28,60,78
248,20,hardeja01,200,93,578,194,James Harden,1738,106,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],233,0,20,80,Team.OKLAHOMA_CITY_THUNDER,753,240,76,137,47,197
409,26,harrial01,209,140,1030,240,Al Harrington,2195,132,[<Position.POWER_FORWARD: 'POWER FORWARD'>],448,15,29,62,Team.NEW_YORK_KNICKS,1276,317,72,110,88,317
217,18,harride01,178,60,884,308,Devin Harris,2221,181,[<Position.POINT_GUARD: 'POINT GUARD'>],356,61,26,79,Team.NEW_JERSEY_NETS,1080,386,64,423,24,179
1,1,harrimi01,10,0,27,5,Mike Harris,82,9,[<Position.POWER_FORWARD: 'POWER FORWARD'>],10,0,26,4,Team.HOUSTON_ROCKETS,25,9,8,3,9,11
0,0,harrimi01,4,0,3,2,Mike Harris,14,0,[<Position.POWER_FORWARD: 'POWER FORWARD'>],1,0,26,1,Team.WASHINGTON_WIZARDS,4,2,5,0,1,3
0,0,hartja01,0,0,1,0,Jason Hart,5,0,[<Position.POINT_GUARD: 'POINT GUARD'>],0,0,31,1,Team.MINNESOTA_TIMBERWOLVES,0,0,1,1,0,0
0,1,hartja01,4,0,1,0,Jason Hart,17,3,[<Position.POINT_GUARD: 'POINT GUARD'>],1,0,31,1,Team.NEW_ORLEANS_HORNETS,2,0,4,5,0,2
0,23,hasleud01,174,0,632,147,Udonis Haslem,2177,75,[<Position.POWER_FORWARD: 'POWER FORWARD'>],312,0,29,30,Team.MIAMI_HEAT,771,193,78,52,167,462
5,9,hassetr01,91,0,219,52,Trenton Hassell,1106,47,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],90,31,30,17,Team.NEW_JERSEY_NETS,232,69,52,50,56,96
87,83,hawessp01,200,26,666,73,Spencer Hawes,1904,131,[<Position.CENTER: 'CENTER'>],312,59,21,32,Team.SACRAMENTO_KINGS,723,106,72,158,145,291
0,43,hayesch01,219,0,329,36,Chuck Hayes,1773,74,[<Position.CENTER: 'CENTER'>],161,82,26,73,Team.HOUSTON_ROCKETS,358,66,82,139,151,314
179,9,hayesja01,91,60,328,14,Jarvis Hayes,1033,28,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],138,19,28,29,Team.NEW_JERSEY_NETS,350,18,45,40,9,99
0,101,haywobr01,145,0,335,102,Brendan Haywood,1614,67,[<Position.CENTER: 'CENTER'>],188,48,30,18,Team.WASHINGTON_WIZARDS,478,158,49,18,200,307
1,57,haywobr01,64,0,156,50,Brendan Haywood,741,32,[<Position.CENTER: 'CENTER'>],88,19,30,8,Team.DALLAS_MAVERICKS,226,87,28,25,78,130
105,9,headlu01,53,37,311,48,Luther Head,813,54,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],136,10,27,18,Team.INDIANA_PACERS,357,58,47,72,6,74
19,9,hendege02,25,4,104,35,Gerald Henderson,355,14,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],37,0,22,10,Team.CHARLOTTE_BOBCATS,113,47,43,13,15,40
6,131,hibbero01,285,3,782,169,Roy Hibbert,2035,145,[<Position.CENTER: 'CENTER'>],387,69,23,30,Team.INDIANA_PACERS,946,224,81,158,177,287
1,39,hicksjj01,132,0,522,111,J.J. Hickson,1691,92,[<Position.POWER_FORWARD: 'POWER FORWARD'>],289,73,21,36,Team.CLEVELAND_CAVALIERS,689,163,81,40,110,290
2,82,hilarne01,281,0,717,293,Nenê Hilário,2755,125,[<Position.CENTER: 'CENTER'>],421,82,27,115,Team.DENVER_NUGGETS,1135,416,82,203,166,461
188,26,hillge01,222,75,738,183,George Hill,2276,101,[<Position.POINT_GUARD: 'POINT GUARD'>],353,43,23,69,Team.SAN_ANTONIO_SPURS,964,237,78,226,42,163
80,36,hillgr01,165,35,703,205,Grant Hill*,2430,108,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],336,81,37,60,Team.PHOENIX_SUNS,912,251,81,193,74,371
2,9,hilljo01,37,0,92,15,Jordan Hill,252,12,[<Position.POWER_FORWARD: 'POWER FORWARD'>],41,0,22,10,Team.NEW_YORK_KNICKS,97,21,24,7,32,29
0,12,hilljo01,55,0,109,31,Jordan Hill,372,18,[<Position.POWER_FORWARD: 'POWER FORWARD'>],58,0,22,4,Team.HOUSTON_ROCKETS,147,47,23,13,44,70
280,24,hinriki01,204,104,753,85,Kirk Hinrich,2481,113,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],308,53,29,85,Team.CHICAGO_BULLS,805,113,74,330,24,236
159,18,holidjr01,153,62,520,65,Jrue Holiday,1767,156,[<Position.POINT_GUARD: 'POINT GUARD'>],230,51,19,79,Team.PHILADELPHIA_76ERS,587,86,73,280,56,135
1,38,holliry01,199,0,303,109,Ryan Hollins,1223,95,[<Position.CENTER: 'CENTER'>],169,27,25,19,Team.MINNESOTA_TIMBERWOLVES,447,158,73,51,79,128
1,91,horfoal01,225,1,847,213,Al Horford,2845,122,[<Position.CENTER: 'CENTER'>],467,81,23,59,Team.ATLANTA_HAWKS,1148,270,81,189,236,563
167,7,houseed01,61,64,322,36,Eddie House,846,27,[<Position.POINT_GUARD: 'POINT GUARD'>],129,0,31,28,Team.BOSTON_CELTICS,358,40,50,48,7,62
60,0,houseed01,20,15,133,12,Eddie House,371,20,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],44,0,31,12,Team.NEW_YORK_KNICKS,115,12,18,37,6,34
7,228,howardw01,287,0,834,483,Dwight Howard,2843,274,[<Position.CENTER: 'CENTER'>],510,82,24,75,Team.ORLANDO_MAGIC,1503,816,82,144,284,798
75,9,howarjo01,78,20,342,94,Josh Howard,827,43,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],137,9,29,23,Team.DALLAS_MAVERICKS,388,119,31,44,26,86
11,2,howarjo01,13,3,46,15,Josh Howard,91,3,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],20,3,29,3,Team.WASHINGTON_WIZARDS,58,20,4,4,4,9
1,10,howarju01,191,0,375,55,Juwan Howard,1632,72,[<Position.CENTER: 'CENTER'>],191,27,36,27,Team.PORTLAND_TRAIL_BLAZERS,437,70,73,61,108,227
5,2,hudsole01,7,3,18,5,Lester Hudson,70,9,[<Position.POINT_GUARD: 'POINT GUARD'>],7,0,25,3,Team.BOSTON_CELTICS,22,6,16,8,3,5
11,1,hudsole01,5,2,35,6,Lester Hudson,61,5,[<Position.POINT_GUARD: 'POINT GUARD'>],14,0,25,5,Team.MEMPHIS_GRIZZLIES,36,7,9,5,4,6
97,11,hughela01,53,28,279,65,Larry Hughes,820,56,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],102,14,31,40,Team.NEW_YORK_KNICKS,297,79,31,109,16,94
42,4,hughela01,17,15,107,29,Larry Hughes,295,19,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],35,2,31,12,Team.CHARLOTTE_BOBCATS,114,34,14,28,7,25
0,11,humphkr01,43,0,115,25,Kris Humphries,315,13,[<Position.POWER_FORWARD: 'POWER FORWARD'>],53,0,24,7,Team.DALLAS_MAVERICKS,131,44,25,7,38,57
1,37,humphkr01,102,0,293,102,Kris Humphries,906,53,[<Position.POWER_FORWARD: 'POWER FORWARD'>],127,0,24,29,Team.NEW_JERSEY_NETS,356,146,44,25,82,201
4,35,huntech01,132,0,217,52,Chris Hunter,783,30,[<Position.CENTER: 'CENTER'>],109,9,25,13,Team.GOLDEN_STATE_WARRIORS,270,69,60,37,56,111
13,0,hunteli01,12,1,30,2,Lindsey Hunter,122,4,[<Position.POINT_GUARD: 'POINT GUARD'>],5,0,39,1,Team.CHICAGO_BULLS,13,2,13,9,1,13
0,1,hunteot01,5,0,12,3,Othello Hunter,33,3,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],4,0,23,0,Team.ATLANTA_HAWKS,11,4,7,0,6,6
0,10,huntest01,10,0,43,19,Steven Hunter,158,9,[<Position.CENTER: 'CENTER'>],17,0,28,1,Team.MEMPHIS_GRIZZLIES,53,36,21,0,18,24
2,97,ibakase01,194,1,370,58,Serge Ibaka,1323,68,[<Position.POWER_FORWARD: 'POWER FORWARD'>],201,0,20,25,Team.OKLAHOMA_CITY_THUNDER,461,92,73,10,138,259
303,55,iguodan01,145,94,1120,315,Andre Iguodala,3193,218,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],496,82,26,141,Team.PHILADELPHIA_76ERS,1401,430,82,472,82,447
23,50,ilgauzy01,183,11,438,75,Zydrunas Ilgauskas,1339,63,[<Position.CENTER: 'CENTER'>],194,6,34,14,Team.CLEVELAND_CAVALIERS,474,101,64,48,114,231
0,29,mbengdj01,54,0,103,9,Didier Ilunga-Mbenga,355,15,[<Position.CENTER: 'CENTER'>],48,2,29,5,Team.LOS_ANGELES_LAKERS,105,19,49,8,32,55
241,23,ilyaser01,251,81,729,113,Ersan İlyasova,1898,71,[<Position.POWER_FORWARD: 'POWER FORWARD'>],323,31,22,53,Team.MILWAUKEE_BUCKS,840,158,81,84,157,360
1,0,iversal01,5,1,26,6,Allen Iverson*,67,7,[<Position.POINT_GUARD: 'POINT GUARD'>],15,0,34,1,Team.MEMPHIS_GRIZZLIES,37,12,3,11,1,3
24,2,iversal01,43,8,290,98,Allen Iverson*,798,57,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],121,24,34,18,Team.PHILADELPHIA_76ERS,348,119,25,102,15,60
24,2,iveyro01,25,12,55,6,Royal Ivey,236,5,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],26,0,28,10,Team.PHILADELPHIA_76ERS,70,7,26,17,5,21
11,0,iveyro01,14,2,28,3,Royal Ivey,90,6,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],9,0,28,9,Team.MILWAUKEE_BUCKS,23,5,18,10,1,7
199,6,jackja01,151,82,671,203,Jarrett Jack,2243,163,[<Position.POINT_GUARD: 'POINT GUARD'>],323,43,26,60,Team.TORONTO_RAPTORS,931,241,82,413,30,192
1,0,jacksce01,0,0,2,1,Cedric Jackson,10,1,[<Position.POINT_GUARD: 'POINT GUARD'>],0,0,23,0,Team.CLEVELAND_CAVALIERS,1,4,5,2,0,1
2,2,jacksce01,2,0,7,3,Cedric Jackson,25,2,[<Position.POINT_GUARD: 'POINT GUARD'>],2,0,23,3,Team.SAN_ANTONIO_SPURS,7,4,3,6,1,3
3,0,jacksce01,5,1,11,3,Cedric Jackson,39,8,[<Position.POINT_GUARD: 'POINT GUARD'>],4,0,23,0,Team.WASHINGTON_WIZARDS,12,4,4,6,1,2
3,4,jacksda01,19,1,25,4,Darnell Jackson,114,13,[<Position.POWER_FORWARD: 'POWER FORWARD'>],8,0,24,2,Team.CLEVELAND_CAVALIERS,21,6,27,4,8,12
1,0,jacksda01,2,0,5,0,Darnell Jackson,9,0,[<Position.POWER_FORWARD: 'POWER FORWARD'>],1,0,24,0,Team.MILWAUKEE_BUCKS,2,0,1,0,1,1
40,6,jacksst02,16,11,133,26,Stephen Jackson,300,26,[<Position.POWER_FORWARD: 'POWER FORWARD'>],56,9,31,14,Team.GOLDEN_STATE_WARRIORS,149,37,9,42,6,29
353,37,jacksst02,181,118,1285,312,Stephen Jackson,2829,233,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],544,72,31,118,Team.CHARLOTTE_BOBCATS,1518,397,72,258,72,294
387,77,jamesle01,119,129,1528,593,LeBron James,2966,261,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],768,76,25,125,Team.CLEVELAND_CAVALIERS,2258,773,76,651,71,483
6,0,jamesmi01,3,2,20,4,Mike James,46,5,[<Position.POINT_GUARD: 'POINT GUARD'>],6,0,34,3,Team.WASHINGTON_WIZARDS,18,8,4,5,1,2
168,9,jamisan01,112,58,700,152,Antawn Jamison,1595,61,[<Position.POWER_FORWARD: 'POWER FORWARD'>],315,41,33,43,Team.WASHINGTON_WIZARDS,840,217,41,52,99,263
79,12,jamisan01,67,27,336,42,Antawn Jamison,811,30,[<Position.POWER_FORWARD: 'POWER FORWARD'>],163,23,33,28,Team.CLEVELAND_CAVALIERS,395,83,25,32,37,156
1,9,jawaina01,58,0,111,26,Nathan Jawai,412,27,[<Position.CENTER: 'CENTER'>],49,2,23,10,Team.MINNESOTA_TIMBERWOLVES,124,38,39,24,49,55
0,0,jeffeot01,10,0,29,13,Othyus Jeffers,73,6,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],12,0,24,4,Team.UTAH_JAZZ,37,19,14,1,8,11
4,98,jeffeal01,205,0,1125,181,Al Jefferson,2463,136,[<Position.CENTER: 'CENTER'>],560,76,25,63,Team.MINNESOTA_TIMBERWOLVES,1301,266,76,137,180,523
187,40,jefferi01,178,59,775,211,Richard Jefferson,2520,105,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],362,70,29,45,Team.SAN_ANTONIO_SPURS,994,287,81,158,58,298
62,58,jeffrja01,157,20,230,60,Jared Jeffries,1462,62,[<Position.POWER_FORWARD: 'POWER FORWARD'>],102,37,28,53,Team.NEW_YORK_KNICKS,284,93,52,83,99,124
9,13,jeffrja01,46,1,84,15,Jared Jeffries,332,14,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],36,0,28,9,Team.HOUSTON_ROCKETS,88,27,18,18,31,34
388,18,jennibr01,191,145,1216,223,Brandon Jennings,2671,200,[<Position.POINT_GUARD: 'POINT GUARD'>],451,82,20,105,Team.MILWAUKEE_BUCKS,1270,273,82,470,49,233
115,29,jerebjo01,230,36,603,125,Jonas Jerebko,2232,82,[<Position.POWER_FORWARD: 'POWER FORWARD'>],290,73,22,79,Team.DETROIT_PISTONS,741,176,80,58,194,284
41,52,jianlyi01,170,15,563,154,Yi Jianlian,1655,77,[<Position.POWER_FORWARD: 'POWER FORWARD'>],227,51,22,37,Team.NEW_JERSEY_NETS,623,193,52,47,115,257
4,66,johnsam01,255,0,334,95,Amir Johnson,1453,63,[<Position.POWER_FORWARD: 'POWER FORWARD'>],208,5,22,44,Team.TORONTO_RAPTORS,511,149,82,48,154,241
39,1,johnsan02,32,13,111,19,Anthony Johnson,406,26,[<Position.POINT_GUARD: 'POINT GUARD'>],49,0,35,11,Team.ORLANDO_MAGIC,130,20,31,63,8,40
46,43,johnsja01,126,15,210,51,James Johnson,757,62,[<Position.POWER_FORWARD: 'POWER FORWARD'>],95,11,22,21,Team.CHICAGO_BULLS,256,70,65,48,34,94
350,5,johnsjo02,145,129,1386,220,Joe Johnson,2886,145,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],635,76,28,82,Team.ATLANTA_HAWKS,1619,269,76,369,74,279
32,39,jonesda02,237,4,623,198,Dahntay Jones,1892,129,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],287,26,29,40,Team.INDIANA_PACERS,776,257,76,150,48,181
0,0,jonesdw02,1,0,0,0,Dwayne Jones,7,0,[<Position.POWER_FORWARD: 'POWER FORWARD'>],0,0,26,0,Team.PHOENIX_SUNS,0,0,2,0,0,2
90,4,jonesja02,45,37,119,23,James Jones,503,11,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],43,6,29,11,Team.MIAMI_HEAT,146,28,36,17,4,41
3,37,jonesso01,125,0,176,51,Solomon Jones,675,40,[<Position.CENTER: 'CENTER'>],78,2,25,14,Team.INDIANA_PACERS,207,71,52,32,51,93
2,62,jordade01,152,0,238,48,DeAndre Jordan,1137,75,[<Position.CENTER: 'CENTER'>],144,12,21,16,Team.LOS_ANGELES_CLIPPERS,336,128,70,21,122,230
6,94,kamanch01,213,0,1202,230,Chris Kaman,2608,223,[<Position.CENTER: 'CENTER'>],589,76,27,37,Team.LOS_ANGELES_CLIPPERS,1408,307,76,120,184,520
171,6,kaponja01,80,63,301,9,Jason Kapono,976,34,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],126,12,28,21,Team.PHILADELPHIA_76ERS,324,15,57,39,14,52
0,0,karlco01,0,0,0,0,Coby Karl,5,4,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],0,0,26,0,Team.CLEVELAND_CAVALIERS,0,0,3,0,0,2
11,1,karlco01,14,2,32,4,Coby Karl,108,6,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],11,1,26,3,Team.GOLDEN_STATE_WARRIORS,28,6,4,15,4,12
414,35,kiddja01,142,176,671,80,Jason Kidd*,2881,195,[<Position.POINT_GUARD: 'POINT GUARD'>],284,80,36,145,Team.DALLAS_MAVERICKS,824,99,80,724,48,397
89,71,kirilan01,102,26,482,174,Andrei Kirilenko,1681,79,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],244,35,28,83,Team.UTAH_JAZZ,688,234,58,158,76,188
110,12,korveky01,76,59,280,39,Kyle Korver,952,42,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],138,0,28,26,Team.UTAH_JAZZ,374,49,52,89,10,101
0,4,koufoko01,26,0,47,9,Kosta Koufos,172,15,[<Position.CENTER: 'CENTER'>],22,0,20,2,Team.UTAH_JAZZ,53,15,36,6,16,29
