attempted_three_point_field_goals,blocks,slug,personal_fouls,made_three_point_field_goals,attempted_field_goals,made_free_throws,name,minutes_played,turnovers,positions,made_field_goals,games_started,age,steals,team,points,attempted_free_throws,games_played,assists,offensive_rebounds,defensive_rebounds
0,0,dedmode01,1,0,1,1,Dewayne Dedmon,6,0,[<Position.CENTER: 'CENTER'>],0,0,24,0,Team.GOLDEN_STATE_WARRIORS,1,2,4,0,0,0
0,9,dedmode01,28,0,29,7,Dewayne Dedmon,150,9,[<Position.CENTER: 'CENTER'>],15,0,24,0,Team.PHILADELPHIA_76ERS,37,13,11,3,11,38
0,13,dedmode01,37,0,53,13,Dewayne Dedmon,234,9,[<Position.CENTER: 'CENTER'>],23,6,24,7,Team.ORLANDO_MAGIC,59,17,16,2,27,51
155,5,dellama01,121,57,296,38,Matthew Dellavedova,1271,60,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],122,4,23,33,Team.CLEVELAND_CAVALIERS,339,48,72,187,29,94
62,4,denglu01,53,17,354,101,Luol Deng,860,59,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],160,23,28,24,Team.CHICAGO_BULLS,438,124,23,85,40,118
127,5,denglu01,58,40,506,111,Luol Deng,1353,55,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],211,40,28,38,Team.CLEVELAND_CAVALIERS,573,144,40,98,59,144
210,28,derozde01,197,64,1407,519,DeMar DeRozan,3017,176,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],604,79,24,86,Team.TORONTO_RAPTORS,1791,630,79,313,51,292
112,32,diawbo01,140,45,580,68,Boris Diaw,1974,121,[<Position.POWER_FORWARD: 'POWER FORWARD'>],302,24,31,44,Team.SAN_ANTONIO_SPURS,717,92,79,222,74,252
1,50,dienggo01,108,1,227,59,Gorgui Dieng,818,54,[<Position.CENTER: 'CENTER'>],113,15,24,30,Team.MINNESOTA_TIMBERWOLVES,286,93,60,39,103,197
59,2,douglto01,34,19,86,5,Toney Douglas,265,16,[<Position.POINT_GUARD: 'POINT GUARD'>],32,0,27,6,Team.GOLDEN_STATE_WARRIORS,88,8,24,19,4,22
43,3,douglto01,47,12,104,20,Toney Douglas,410,18,[<Position.POINT_GUARD: 'POINT GUARD'>],41,17,27,13,Team.MIAMI_HEAT,114,26,27,49,14,47
132,16,douglch01,61,51,252,66,Chris Douglas-Roberts,1016,36,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],111,8,27,29,Team.CHARLOTTE_BOBCATS,339,82,49,51,16,103
299,22,dragigo01,206,122,1093,316,Goran Dragić,2668,213,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],552,75,27,104,Team.PHOENIX_SUNS,1542,416,76,447,69,176
2,131,drumman01,273,0,769,137,Andre Drummond,2619,110,[<Position.CENTER: 'CENTER'>],479,81,20,101,Team.DETROIT_PISTONS,1095,328,81,35,440,631
225,10,dudleja01,146,81,447,38,Jared Dudley,1729,56,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],196,43,28,41,Team.LOS_ANGELES_CLIPPERS,511,58,74,104,36,124
5,139,duncati01,134,0,906,231,Tim Duncan,2158,159,[<Position.CENTER: 'CENTER'>],444,74,37,43,Team.SAN_ANTONIO_SPURS,1119,316,74,220,158,563
324,46,dunlemi02,163,123,774,140,Mike Dunleavy,2584,108,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],333,61,33,64,Team.CHICAGO_BULLS,929,164,82,186,46,299
491,59,duranke01,174,192,1688,703,Kevin Durant,3122,285,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],849,81,25,103,Team.OKLAHOMA_CITY_THUNDER,2593,805,81,445,58,540
0,0,edwarsh01,1,0,3,0,Shane Edwards,12,1,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],1,0,26,0,Team.CLEVELAND_CAVALIERS,2,0,2,0,1,1
59,2,ellinwa01,33,25,126,10,Wayne Ellington,393,11,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],55,1,26,16,Team.DALLAS_MAVERICKS,145,11,45,19,8,35
209,23,ellismo01,197,69,1278,339,Monta Ellis,3023,264,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],576,82,28,141,Team.DALLAS_MAVERICKS,1560,430,82,471,38,257
0,1,elyme01,5,0,6,0,Melvin Ely,27,0,[<Position.CENTER: 'CENTER'>],3,0,35,0,Team.NEW_ORLEANS_PELICANS,6,0,2,0,0,1
2,46,evansje01,139,0,332,51,Jeremy Evans,1209,40,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],175,4,26,42,Team.UTAH_JAZZ,401,75,66,44,120,190
0,2,evansre01,54,0,59,35,Reggie Evans,399,28,[<Position.POWER_FORWARD: 'POWER FORWARD'>],23,6,33,13,Team.BROOKLYN_NETS,81,65,30,5,53,96
0,1,evansre01,65,0,91,37,Reggie Evans,500,30,[<Position.POWER_FORWARD: 'POWER FORWARD'>],48,14,33,24,Team.SACRAMENTO_KINGS,133,65,24,16,62,123
95,21,evansty01,155,21,897,239,Tyreke Evans,2028,175,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],391,22,24,84,Team.NEW_ORLEANS_PELICANS,1042,310,72,363,76,265
3,69,farieke01,193,0,820,202,Kenneth Faried,2178,135,[<Position.POWER_FORWARD: 'POWER FORWARD'>],447,77,24,70,Team.DENVER_NUGGETS,1096,311,80,96,238,446
160,8,farmajo01,65,70,364,44,Jordan Farmar,912,95,[<Position.POINT_GUARD: 'POINT GUARD'>],151,5,27,38,Team.LOS_ANGELES_LAKERS,416,59,41,199,20,84
40,27,favervi01,74,12,147,24,Vítor Faverani,488,41,[<Position.CENTER: 'CENTER'>],64,8,25,14,Team.BOSTON_CELTICS,164,37,37,16,42,86
1,108,favorde01,236,0,747,190,Derrick Favors,2201,129,[<Position.POWER_FORWARD: 'POWER FORWARD'>],390,73,22,75,Team.UTAH_JAZZ,970,284,73,91,199,438
5,0,felixca01,4,2,14,3,Carrick Felix,38,4,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],7,0,23,0,Team.CLEVELAND_CAVALIERS,19,4,7,4,1,5
195,27,feltora01,157,62,608,88,Raymond Felton,2017,129,[<Position.POINT_GUARD: 'POINT GUARD'>],240,65,29,78,Team.NEW_YORK_KNICKS,630,122,65,365,54,143
5,3,fieldla01,25,0,67,14,Landry Fields,322,11,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],27,2,25,10,Team.TORONTO_RAPTORS,68,22,30,20,15,44
229,3,fishede01,157,88,361,55,Derek Fisher,1428,49,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],141,0,39,70,Team.OKLAHOMA_CITY_THUNDER,425,71,81,117,12,110
237,7,fournev01,179,89,544,93,Evan Fournier,1503,100,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],228,4,21,34,Team.DENVER_NUGGETS,638,123,76,112,34,168
498,39,foyera01,205,189,875,157,Randy Foye,2485,145,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],361,78,30,67,Team.DENVER_NUGGETS,1068,185,81,287,36,196
11,2,frankja01,23,5,39,2,Jamaal Franklin,161,11,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],16,0,22,4,Team.MEMPHIS_GRIZZLIES,39,2,21,6,4,19
73,3,fredeji01,28,36,198,17,Jimmer Fredette,463,44,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],94,0,24,14,Team.SACRAMENTO_KINGS,241,19,41,61,7,38
11,0,fredeji01,7,4,29,2,Jimmer Fredette,56,4,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],13,0,24,0,Team.CHICAGO_BULLS,32,2,8,3,1,6
2,22,freeljo01,95,0,162,20,Joel Freeland,727,32,[<Position.CENTER: 'CENTER'>],77,0,26,10,Team.PORTLAND_TRAIL_BLAZERS,174,29,52,36,88,120
432,63,fryech01,245,160,778,78,Channing Frye,2312,89,[<Position.POWER_FORWARD: 'POWER FORWARD'>],336,82,30,60,Team.PHOENIX_SUNS,910,95,82,98,73,343
193,33,garcifr01,120,69,294,10,Francisco García,1083,30,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],118,4,32,27,Team.HOUSTON_ROCKETS,315,19,55,63,21,101
3,40,garneke01,123,0,356,38,Kevin Garnett,1109,69,[<Position.CENTER: 'CENTER'>],157,54,37,43,Team.BROOKLYN_NETS,352,47,54,82,60,298
96,5,garredi02,75,36,265,10,Diante Garrett,1048,75,[<Position.POINT_GUARD: 'POINT GUARD'>],101,0,25,41,Team.UTAH_JAZZ,248,12,71,120,11,86
11,76,gasolma01,150,2,711,185,Marc Gasol,1970,111,[<Position.CENTER: 'CENTER'>],336,59,29,59,Team.MEMPHIS_GRIZZLIES,859,241,59,215,84,340
14,92,gasolpa01,124,4,885,187,Pau Gasol,1884,141,[<Position.CENTER: 'CENTER'>],425,60,33,27,Team.LOS_ANGELES_LAKERS,1041,254,60,201,124,456
59,23,gayru01,47,22,335,68,Rudy Gay,639,59,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],130,18,27,28,Team.TORONTO_RAPTORS,350,88,18,40,29,104
138,33,gayru01,124,43,844,250,Rudy Gay,1892,165,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],407,55,27,67,Team.SACRAMENTO_KINGS,1107,299,55,169,84,220
58,15,geeal01,96,19,236,43,Alonzo Gee,1020,44,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],98,24,26,39,Team.CLEVELAND_CAVALIERS,258,61,65,47,35,114
500,22,georgpa01,198,182,1362,401,Paul George,2898,224,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],577,80,23,151,Team.INDIANA_PACERS,1737,464,80,283,64,478
7,112,gibsota01,207,0,896,211,Taj Gibson,2351,150,[<Position.POWER_FORWARD: 'POWER FORWARD'>],429,8,28,41,Team.CHICAGO_BULLS,1069,281,82,91,200,358
258,17,ginobma01,128,90,627,160,Manu Ginóbili,1550,139,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],294,3,36,70,Team.SAN_ANTONIO_SPURS,838,188,68,293,30,172
0,41,goberru01,57,0,74,32,Rudy Gobert,434,32,[<Position.CENTER: 'CENTER'>],36,0,21,8,Team.UTAH_JAZZ,104,65,45,7,51,104
2,0,gomesry01,5,0,8,0,Ryan Gomes,34,1,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],3,0,31,0,Team.OKLAHOMA_CITY_THUNDER,6,0,5,1,0,4
17,7,goodedr01,53,7,143,24,Drew Gooden,395,17,[<Position.CENTER: 'CENTER'>],76,0,32,10,Team.WASHINGTON_WIZARDS,183,27,22,15,37,77
36,11,goodwar01,45,5,167,37,Archie Goodwin,533,44,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],76,0,19,20,Team.PHOENIX_SUNS,194,55,52,20,25,62
29,2,gordobe01,18,8,108,17,Ben Gordon,279,21,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],37,0,30,10,Team.CHARLOTTE_BOBCATS,99,21,19,21,3,24
258,12,gordoer01,114,101,817,175,Eric Gordon,2057,134,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],356,64,25,74,Team.NEW_ORLEANS_PELICANS,988,223,64,208,30,135
1,121,gortama01,201,1,840,157,Marcin Gortat,2655,126,[<Position.CENTER: 'CENTER'>],455,80,29,41,Team.WASHINGTON_WIZARDS,1068,229,81,138,202,565
94,13,grangda01,41,31,223,51,Danny Granger,653,36,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],80,2,30,9,Team.INDIANA_PACERS,242,53,29,33,24,81
34,4,grangda01,21,12,84,12,Danny Granger,194,10,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],36,0,30,3,Team.LOS_ANGELES_CLIPPERS,96,14,12,8,7,21
0,0,grayaa01,7,0,3,1,Aaron Gray,20,4,[<Position.CENTER: 'CENTER'>],2,0,29,0,Team.TORONTO_RAPTORS,5,2,4,3,3,5
1,8,grayaa01,57,0,58,10,Aaron Gray,335,27,[<Position.CENTER: 'CENTER'>],25,6,29,10,Team.SACRAMENTO_KINGS,60,18,33,19,39,64
318,61,greenda02,107,132,505,50,Danny Green,1651,76,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],218,59,26,65,Team.SAN_ANTONIO_SPURS,618,63,68,104,25,204
165,72,greendr01,231,55,459,82,Draymond Green,1797,91,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],187,12,23,102,Team.GOLDEN_STATE_WARRIORS,511,123,82,152,86,323
510,42,greenge01,220,204,1006,195,Gerald Green,2330,145,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],448,48,28,70,Team.PHOENIX_SUNS,1295,230,82,122,48,227
396,47,greenje02,180,135,1171,283,Jeff Green,2805,165,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],482,82,27,57,Team.BOSTON_CELTICS,1382,356,82,138,54,326
121,11,greenwi01,96,41,271,28,Willie Green,869,34,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],102,9,32,22,Team.LOS_ANGELES_CLIPPERS,273,34,55,50,12,66
44,51,griffbl01,265,12,1359,482,Blake Griffin,2863,224,[<Position.POWER_FORWARD: 'POWER FORWARD'>],718,80,24,92,Team.LOS_ANGELES_CLIPPERS,1930,674,80,309,192,565
12,1,gutiejo01,37,3,54,9,Jorge Gutiérrez,244,14,[<Position.POINT_GUARD: 'POINT GUARD'>],25,2,25,10,Team.BROOKLYN_NETS,62,12,15,30,3,19
129,13,hamiljo02,31,45,254,23,Jordan Hamilton,670,27,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],99,11,23,31,Team.DENVER_NUGGETS,266,31,39,34,23,110
69,7,hamiljo02,36,25,122,17,Jordan Hamilton,349,19,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],48,1,23,13,Team.HOUSTON_ROCKETS,138,20,21,18,9,52
0,0,hamilju01,0,0,0,0,Justin Hamilton,4,1,[<Position.CENTER: 'CENTER'>],0,0,23,1,Team.CHARLOTTE_BOBCATS,0,0,1,0,0,0
9,0,hamilju01,8,3,20,5,Justin Hamilton,68,3,[<Position.CENTER: 'CENTER'>],9,0,23,4,Team.MIAMI_HEAT,26,5,7,0,4,3
2,19,hansbty01,132,0,196,126,Tyler Hansbrough,978,47,[<Position.POWER_FORWARD: 'POWER FORWARD'>],93,4,28,28,Team.TORONTO_RAPTORS,312,185,64,17,120,167
358,7,hardati02,144,130,687,106,Tim Hardaway,1875,47,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],294,1,21,44,Team.NEW_YORK_KNICKS,824,128,81,66,19,102
483,29,hardeja01,177,177,1205,576,James Harden,2777,265,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],549,73,24,115,Team.HOUSTON_ROCKETS,1851,665,73,446,61,283
154,50,harklma01,140,59,483,85,Maurice Harkless,1950,86,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],224,41,20,97,Team.ORLANDO_MAGIC,592,143,80,80,69,195
31,15,harrejo01,44,12,82,5,Josh Harrellson,317,10,[<Position.CENTER: 'CENTER'>],38,0,24,6,Team.DETROIT_PISTONS,93,7,32,15,30,46
100,0,harrial01,72,34,207,27,Al Harrington,511,34,[<Position.POWER_FORWARD: 'POWER FORWARD'>],82,0,33,14,Team.WASHINGTON_WIZARDS,225,35,34,28,15,65
101,2,harride01,72,31,254,92,Devin Harris,818,59,[<Position.POINT_GUARD: 'POINT GUARD'>],96,0,30,28,Team.DALLAS_MAVERICKS,315,115,40,178,8,77
0,0,harriel01,0,0,1,0,Elias Harris,11,0,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],0,0,24,1,Team.LOS_ANGELES_LAKERS,0,0,2,1,1,0
20,1,harrima01,10,7,70,10,Manny Harris,180,9,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],28,0,24,4,Team.LOS_ANGELES_LAKERS,73,12,9,11,7,27
2,7,harrimi01,36,0,61,26,Mike Harris,225,11,[<Position.POWER_FORWARD: 'POWER FORWARD'>],29,0,30,16,Team.UTAH_JAZZ,84,27,20,5,15,18
126,24,harrito02,143,32,716,197,Tobias Harris,1850,78,[<Position.POWER_FORWARD: 'POWER FORWARD'>],332,36,21,41,Team.ORLANDO_MAGIC,893,244,61,82,88,336
0,15,hasleud01,79,0,146,25,Udonis Haslem,653,24,[<Position.POWER_FORWARD: 'POWER FORWARD'>],74,18,33,11,Team.MIAMI_HEAT,173,44,46,13,42,133
203,67,hawessp01,154,81,586,79,Spencer Hawes,1666,119,[<Position.CENTER: 'CENTER'>],264,53,25,31,Team.PHILADELPHIA_76ERS,688,101,53,176,88,364
105,27,hawessp01,83,47,297,40,Spencer Hawes,804,54,[<Position.CENTER: 'CENTER'>],139,25,25,13,Team.CLEVELAND_CAVALIERS,365,51,27,64,43,165
0,2,hayesch01,18,0,32,5,Chuck Hayes,179,7,[<Position.CENTER: 'CENTER'>],14,1,30,11,Team.SACRAMENTO_KINGS,33,7,16,6,20,27
1,10,hayesch01,77,0,98,15,Chuck Hayes,575,26,[<Position.CENTER: 'CENTER'>],42,0,30,23,Team.TORONTO_RAPTORS,99,18,45,29,49,114
280,40,haywago01,155,85,1032,311,Gordon Hayward,2800,212,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],426,77,23,110,Team.UTAH_JAZZ,1248,381,77,400,62,329
115,32,hendege02,159,40,930,235,Gerald Henderson,2461,113,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],403,77,26,51,Team.CHARLOTTE_BOBCATS,1081,309,77,199,31,279
81,7,henryxa01,79,28,345,116,Xavier Henry,908,57,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],144,5,22,44,Team.LOS_ANGELES_LAKERS,432,177,43,51,25,89
1,116,hensojo01,185,0,639,91,John Henson,1856,114,[<Position.POWER_FORWARD: 'POWER FORWARD'>],344,23,23,41,Team.MILWAUKEE_BUCKS,779,177,70,113,171,326
5,182,hibbero01,269,2,754,207,Roy Hibbert,2409,148,[<Position.CENTER: 'CENTER'>],331,81,27,29,Team.INDIANA_PACERS,871,269,81,91,202,336
8,51,hicksjj01,177,0,654,150,J.J. Hickson,1859,128,[<Position.POWER_FORWARD: 'POWER FORWARD'>],332,52,25,47,Team.DENVER_NUGGETS,814,290,69,96,206,426
5,47,hilarne01,164,1,594,155,Nenê Hilário,1560,117,[<Position.POWER_FORWARD: 'POWER FORWARD'>],299,37,31,64,Team.WASHINGTON_WIZARDS,754,266,53,153,65,229
260,23,hillge01,158,95,616,142,George Hill,2434,92,[<Position.POINT_GUARD: 'POINT GUARD'>],272,76,27,75,Team.INDIANA_PACERS,781,176,76,265,53,230
1,64,hilljo01,172,0,521,124,Jordan Hill,1500,75,[<Position.POWER_FORWARD: 'POWER FORWARD'>],286,32,26,29,Team.LOS_ANGELES_LAKERS,696,181,72,54,194,341
23,2,hillso01,19,7,40,6,Solomon Hill,226,13,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],17,0,22,5,Team.INDIANA_PACERS,47,7,28,12,9,32
242,26,hinriki01,203,85,619,95,Kirk Hinrich,2116,120,[<Position.POINT_GUARD: 'POINT GUARD'>],243,61,33,80,Team.CHICAGO_BULLS,666,125,73,286,31,161
77,12,holidjr01,92,30,454,51,Jrue Holiday,1143,105,[<Position.POINT_GUARD: 'POINT GUARD'>],203,34,23,56,Team.NEW_ORLEANS_PELICANS,487,63,34,268,28,114
0,31,holliry01,87,0,72,35,Ryan Hollins,482,29,[<Position.POWER_FORWARD: 'POWER FORWARD'>],53,0,29,9,Team.LOS_ANGELES_CLIPPERS,141,56,61,8,31,59
2,0,hopsosc01,0,0,4,1,Scotty Hopson,7,0,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],0,0,24,1,Team.CLEVELAND_CAVALIERS,1,2,2,1,0,0
11,44,horfoal01,56,4,420,58,Al Horford,958,64,[<Position.CENTER: 'CENTER'>],238,29,27,27,Team.ATLANTA_HAWKS,538,85,29,76,66,178
7,128,howardw01,240,2,800,349,Dwight Howard,2396,229,[<Position.CENTER: 'CENTER'>],473,71,28,60,Team.HOUSTON_ROCKETS,1297,638,71,131,231,635
89,2,hummero01,57,32,177,15,Robbie Hummel,655,10,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],67,5,24,16,Team.MINNESOTA_TIMBERWOLVES,181,16,53,23,35,97
2,61,humphkr01,136,0,461,117,Kris Humphries,1376,64,[<Position.POWER_FORWARD: 'POWER FORWARD'>],231,30,28,31,Team.BOSTON_CELTICS,579,144,69,67,127,282
60,219,ibakase01,233,23,978,156,Serge Ibaka,2666,123,[<Position.POWER_FORWARD: 'POWER FORWARD'>],524,81,24,39,Team.OKLAHOMA_CITY_THUNDER,1227,199,81,85,224,485
175,18,iguodan01,103,62,458,86,Andre Iguodala,2040,100,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],220,63,30,95,Team.GOLDEN_STATE_WARRIORS,588,132,63,263,53,240
131,8,ilyaser01,135,37,579,107,Ersan İlyasova,1478,61,[<Position.POWER_FORWARD: 'POWER FORWARD'>],237,47,26,46,Team.MILWAUKEE_BUCKS,618,130,55,72,107,235
344,23,irvinky01,163,123,1237,291,Kyrie Irving,2496,190,[<Position.POINT_GUARD: 'POINT GUARD'>],532,71,21,108,Team.CLEVELAND_CAVALIERS,1478,338,71,433,52,207
1,0,iveyro01,1,0,2,0,Royal Ivey,5,0,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],0,0,32,0,Team.OKLAHOMA_CITY_THUNDER,0,0,2,0,0,1
185,22,jackja01,133,63,698,125,Jarrett Jack,2252,133,[<Position.POINT_GUARD: 'POINT GUARD'>],286,31,30,56,Team.CLEVELAND_CAVALIERS,760,149,80,324,22,201
245,9,jacksre01,142,83,916,158,Reggie Jackson,2277,168,[<Position.POINT_GUARD: 'POINT GUARD'>],403,36,23,85,Team.OKLAHOMA_CITY_THUNDER,1047,177,80,331,43,270
14,1,jacksst02,11,1,26,2,Stephen Jackson,107,6,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],6,0,35,6,Team.LOS_ANGELES_CLIPPERS,15,4,9,5,2,8
1,8,jamesbe01,24,0,23,6,Bernard James,146,10,[<Position.CENTER: 'CENTER'>],11,0,28,3,Team.DALLAS_MAVERICKS,28,11,30,3,15,27
2,1,jamesda01,3,0,9,2,Damion James,50,1,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],2,1,26,0,Team.SAN_ANTONIO_SPURS,6,2,5,3,1,11
306,26,jamesle01,126,116,1353,439,LeBron James,2902,270,[<Position.POWER_FORWARD: 'POWER FORWARD'>],767,77,29,121,Team.MIAMI_HEAT,2089,585,77,488,81,452
5,0,jamesmi01,11,1,21,0,Mike James,77,5,[<Position.POINT_GUARD: 'POINT GUARD'>],5,0,38,2,Team.CHICAGO_BULLS,11,2,11,17,0,7
41,3,jamisan01,29,8,92,18,Antawn Jamison,248,7,[<Position.POWER_FORWARD: 'POWER FORWARD'>],29,0,37,9,Team.LOS_ANGELES_CLIPPERS,84,25,22,7,9,46
1,0,jeffeot01,2,0,5,1,Othyus Jeffers,34,0,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],3,1,28,0,Team.SAN_ANTONIO_SPURS,7,2,4,1,1,5
1,0,jeffeot01,1,0,1,2,Othyus Jeffers,13,1,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],0,0,28,0,Team.MINNESOTA_TIMBERWOLVES,2,2,2,0,0,3
15,79,jeffeal01,176,3,1376,191,Al Jefferson,2553,124,[<Position.CENTER: 'CENTER'>],700,73,29,67,Team.CHARLOTTE_BOBCATS,1594,277,73,155,156,636
301,14,jefferi01,168,123,654,120,Richard Jefferson,2213,94,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],294,78,33,56,Team.UTAH_JAZZ,831,162,82,130,18,201
18,1,jenkijo01,11,4,42,4,John Jenkins,158,11,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],16,0,22,1,Team.ATLANTA_HAWKS,40,4,13,11,3,19
457,8,jennibr01,157,154,1135,241,Brandon Jennings,2728,215,[<Position.POINT_GUARD: 'POINT GUARD'>],423,79,24,101,Team.DETROIT_PISTONS,1241,321,80,609,59,185
74,6,jerebjo01,85,31,208,43,Jonas Jerebko,741,43,[<Position.POWER_FORWARD: 'POWER FORWARD'>],98,0,26,21,Team.DETROIT_PISTONS,270,59,64,39,51,124
66,88,johnsam01,271,20,612,91,Amir Johnson,2214,123,[<Position.POWER_FORWARD: 'POWER FORWARD'>],344,72,26,56,Team.TORONTO_RAPTORS,799,143,77,115,172,333
127,4,johnsch04,63,43,214,37,Chris Johnson,789,22,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],85,0,23,27,Team.BOSTON_CELTICS,250,43,40,31,31,66
87,57,johnsja01,102,22,308,76,James Johnson,956,66,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],143,4,26,42,Team.MEMPHIS_GRIZZLIES,384,90,52,111,60,106
404,10,johnsjo02,129,162,1018,159,Joe Johnson,2575,120,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],462,79,32,47,Team.BROOKLYN_NETS,1245,195,79,216,48,222
41,1,johnsor01,23,8,96,17,Orlando Johnson,342,14,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],33,0,24,6,Team.INDIANA_PACERS,91,22,38,16,7,44
6,1,johnsor01,3,1,17,2,Orlando Johnson,50,1,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],3,0,24,0,Team.SACRAMENTO_KINGS,9,4,7,4,2,2
271,77,johnswe01,207,100,651,61,Wesley Johnson,2240,90,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],277,62,26,86,Team.LOS_ANGELES_LAKERS,715,77,79,124,70,278
3,0,johnsda03,3,0,7,0,Darius Johnson-Odom,15,2,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],0,0,24,1,Team.PHILADELPHIA_76ERS,0,2,3,1,0,2
54,4,jonesja02,6,28,68,7,James Jones,236,4,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],31,6,33,3,Team.MIAMI_HEAT,97,11,20,9,2,21
61,19,jonespe01,62,22,181,28,Perry Jones,764,21,[<Position.POWER_FORWARD: 'POWER FORWARD'>],83,7,22,14,Team.OKLAHOMA_CITY_THUNDER,216,42,62,26,28,86
0,2,jonesso01,12,0,17,2,Solomon Jones,85,2,[<Position.POWER_FORWARD: 'POWER FORWARD'>],6,0,29,2,Team.ORLANDO_MAGIC,14,4,11,2,8,8
101,99,joneste01,139,31,712,118,Terrence Jones,2078,71,[<Position.POWER_FORWARD: 'POWER FORWARD'>],386,71,22,53,Team.HOUSTON_ROCKETS,921,195,76,87,162,366
0,203,jordade01,264,0,515,160,DeAndre Jordan,2870,123,[<Position.CENTER: 'CENTER'>],348,82,25,80,Team.LOS_ANGELES_CLIPPERS,856,374,82,74,331,783
38,14,josepco01,84,12,265,79,Cory Joseph,936,43,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],126,19,22,35,Team.SAN_ANTONIO_SPURS,343,96,68,114,32,75
3,40,kamanch01,93,0,346,52,Chris Kaman,736,74,[<Position.CENTER: 'CENTER'>],176,13,31,11,Team.LOS_ANGELES_LAKERS,404,68,39,58,54,175
1,42,kanteen01,230,0,853,149,Enes Kanter,2138,144,[<Position.CENTER: 'CENTER'>],419,37,21,28,Team.UTAH_JAZZ,987,204,80,75,222,376
19,1,karasse01,22,4,35,9,Sergey Karasev,156,11,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],12,1,20,3,Team.CLEVELAND_CAVALIERS,37,10,22,6,0,16
