attempted_three_point_field_goals,blocks,slug,personal_fouls,made_three_point_field_goals,attempted_field_goals,made_free_throws,name,minutes_played,turnovers,positions,made_field_goals,games_started,age,steals,team,points,attempted_free_throws,games_played,assists,offensive_rebounds,defensive_rebounds
0,99,biyombi01,140,0,186,102,Bismack Biyombo,1243,52,[<Position.CENTER: 'CENTER'>],101,21,22,18,Team.CHARLOTTE_HORNETS,304,175,64,16,159,248
1,2,blackta01,56,0,83,15,Tarik Black,393,19,[<Position.CENTER: 'CENTER'>],45,12,23,6,Team.HOUSTON_ROCKETS,105,29,25,8,58,69
0,22,blackta01,102,0,190,50,Tarik Black,803,29,[<Position.CENTER: 'CENTER'>],112,27,23,13,Team.LOS_ANGELES_LAKERS,274,89,38,34,84,157
0,1,blairde01,41,0,57,4,DeJuan Blair,180,13,[<Position.POWER_FORWARD: 'POWER FORWARD'>],26,0,25,7,Team.WASHINGTON_WIZARDS,56,6,29,3,16,40
219,5,blakest01,118,77,327,29,Steve Blake,1529,104,[<Position.POINT_GUARD: 'POINT GUARD'>],122,0,34,41,Team.PORTLAND_TRAIL_BLAZERS,350,41,81,288,16,121
272,45,bledser01,189,88,1046,353,Eric Bledsoe,2800,274,[<Position.POINT_GUARD: 'POINT GUARD'>],468,81,25,127,Team.PHOENIX_SUNS,1377,441,81,493,72,351
10,0,blueva01,4,2,30,2,Vander Blue,74,6,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],9,1,22,3,Team.LOS_ANGELES_LAKERS,22,5,2,8,2,7
256,9,bogdabo02,104,91,576,87,Bojan Bogdanović,1854,78,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],261,28,25,34,Team.BROOKLYN_NETS,700,106,78,68,50,163
0,113,bogutan01,188,0,355,22,Andrew Bogut,1583,106,[<Position.CENTER: 'CENTER'>],200,65,30,39,Team.GOLDEN_STATE_WARRIORS,422,42,67,180,141,402
126,12,bonnema01,65,46,230,30,Matt Bonner,935,11,[<Position.POWER_FORWARD: 'POWER FORWARD'>],94,19,34,10,Team.SAN_ANTONIO_SPURS,264,37,72,47,29,86
84,41,booketr01,144,29,464,86,Trevor Booker,1564,88,[<Position.POWER_FORWARD: 'POWER FORWARD'>],226,5,27,43,Team.UTAH_JAZZ,567,148,79,83,139,258
0,12,boozeca01,184,0,743,94,Carlos Boozer,1692,92,[<Position.POWER_FORWARD: 'POWER FORWARD'>],371,26,33,41,Team.LOS_ANGELES_LAKERS,836,150,71,95,111,371
168,25,boshch01,69,63,745,179,Chris Bosh,1556,95,[<Position.CENTER: 'CENTER'>],343,44,30,41,Team.MIAMI_HEAT,928,232,44,95,46,264
352,15,bradlav01,177,124,1012,79,Avery Bradley,2428,109,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],434,77,24,82,Team.BOSTON_CELTICS,1071,100,77,135,46,195
1,25,brandel01,54,0,95,12,Elton Brand,486,18,[<Position.CENTER: 'CENTER'>],42,4,35,17,Team.ATLANTA_HAWKS,96,23,36,22,28,72
41,4,breweco01,62,8,225,55,Corey Brewer,680,50,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],94,16,28,54,Team.MINNESOTA_TIMBERWOLVES,251,78,24,78,32,62
194,15,breweco01,111,55,580,113,Corey Brewer,1407,81,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],249,1,28,60,Team.HOUSTON_ROCKETS,666,148,56,95,48,155
313,15,brookaa01,189,121,817,145,Aaron Brooks,1885,157,[<Position.POINT_GUARD: 'POINT GUARD'>],344,21,30,54,Team.CHICAGO_BULLS,954,174,82,261,32,134
62,2,brownja01,33,23,170,64,Jabari Brown,568,32,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],70,5,22,12,Team.LOS_ANGELES_LAKERS,227,85,19,40,3,33
28,6,brownlo01,49,6,122,12,Lorenzo Brown,549,30,[<Position.POINT_GUARD: 'POINT GUARD'>],52,7,24,28,Team.MINNESOTA_TIMBERWOLVES,122,19,29,90,14,56
64,12,brownma02,57,17,210,47,Markel Brown,781,27,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],76,29,23,31,Team.BROOKLYN_NETS,216,57,47,39,16,91
7,0,brownsh01,8,3,19,3,Shannon Brown,89,4,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],7,2,29,4,Team.MIAMI_HEAT,20,4,5,3,0,1
184,7,bryanko01,65,54,713,196,Kobe Bryant,1207,128,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],266,35,36,47,Team.LOS_ANGELES_LAKERS,782,241,35,197,26,173
143,10,budinch01,72,52,390,67,Chase Budinger,1286,49,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],169,4,26,44,Team.MINNESOTA_TIMBERWOLVES,457,81,67,64,33,165
39,2,bullore01,17,15,54,4,Reggie Bullock,263,6,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],23,2,23,9,Team.LOS_ANGELES_CLIPPERS,65,5,25,6,0,40
7,2,bullore01,2,0,16,2,Reggie Bullock,75,2,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],1,0,23,1,Team.PHOENIX_SUNS,4,4,11,2,1,9
390,15,burketr01,119,124,1005,109,Trey Burke,2288,124,[<Position.POINT_GUARD: 'POINT GUARD'>],370,43,22,65,Team.UTAH_JAZZ,973,145,76,328,31,173
68,5,burksal01,64,26,300,106,Alec Burks,899,52,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],121,27,23,17,Team.UTAH_JAZZ,374,129,27,82,19,95
219,4,butleca01,120,83,396,55,Caron Butler,1623,49,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],161,21,34,43,Team.DETROIT_PISTONS,460,61,78,79,21,175
193,36,butleji01,108,73,912,386,Jimmy Butler,2513,93,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],421,65,25,114,Team.CHICAGO_BULLS,1301,463,65,212,114,265
235,22,butlera01,98,91,517,53,Rasual Butler,1505,48,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],218,1,35,29,Team.WASHINGTON_WIZARDS,580,67,75,63,27,170
11,0,buyckdw01,3,7,40,9,Dwight Buycks,123,12,[<Position.POINT_GUARD: 'POINT GUARD'>],18,0,25,3,Team.LOS_ANGELES_LAKERS,52,10,6,14,2,10
9,1,bynumwi01,9,0,31,2,Will Bynum,67,8,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],10,0,32,1,Team.WASHINGTON_WIZARDS,22,4,7,18,2,4
3,1,cabocbr01,3,2,12,0,Bruno Caboclo,23,4,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],4,0,19,0,Team.TORONTO_RAPTORS,10,0,8,0,1,1
43,5,calatni01,100,11,247,24,Nick Calathes,838,61,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],104,0,25,63,Team.MEMPHIS_GRIZZLIES,243,45,58,146,19,87
142,0,caldejo01,76,59,354,29,José Calderón,1270,75,[<Position.POINT_GUARD: 'POINT GUARD'>],147,42,33,31,Team.NEW_YORK_KNICKS,382,32,42,198,19,105
444,18,caldwke01,161,153,972,110,Kentavious Caldwell-Pope,2587,94,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],390,82,21,93,Team.DETROIT_PISTONS,1043,158,82,109,46,209
84,0,canaais01,28,32,131,16,Isaiah Canaan,369,23,[<Position.POINT_GUARD: 'POINT GUARD'>],53,9,23,14,Team.HOUSTON_ROCKETS,154,21,25,29,11,22
162,3,canaais01,55,59,247,33,Isaiah Canaan,569,39,[<Position.POINT_GUARD: 'POINT GUARD'>],93,12,23,15,Team.PHILADELPHIA_76ERS,278,39,22,69,7,47
0,9,capelca01,14,0,29,4,Clint Capela,90,5,[<Position.CENTER: 'CENTER'>],14,0,20,1,Team.HOUSTON_ROCKETS,32,23,12,2,10,26
304,17,carrode01,154,120,653,127,DeMarre Carroll,2189,75,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],318,69,28,94,Team.ATLANTA_HAWKS,883,181,70,118,99,273
232,14,cartevi01,102,69,406,45,Vince Carter,1091,43,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],135,1,38,43,Team.MEMPHIS_GRIZZLIES,384,57,66,79,27,106
125,18,cartemi01,103,32,611,117,Michael Carter-Williams,1391,174,[<Position.POINT_GUARD: 'POINT GUARD'>],232,38,23,60,Team.PHILADELPHIA_76ERS,613,182,41,302,43,211
28,12,cartemi01,64,4,308,85,Michael Carter-Williams,758,79,[<Position.POINT_GUARD: 'POINT GUARD'>],132,25,23,51,Team.MILWAUKEE_BUCKS,353,109,25,140,21,78
87,9,casspom01,107,35,427,140,Omri Casspi,1416,88,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],209,19,26,31,Team.SACRAMENTO_KINGS,593,191,67,102,54,206
248,10,chalmma01,251,73,663,206,Mario Chalmers,2368,173,[<Position.POINT_GUARD: 'POINT GUARD'>],267,37,28,122,Team.MIAMI_HEAT,813,266,80,307,24,182
0,91,chandty01,169,0,440,185,Tyson Chandler,2286,105,[<Position.CENTER: 'CENTER'>],293,75,32,42,Team.DALLAS_MAVERICKS,771,257,75,84,294,570
406,29,chandwi01,231,139,975,110,Wilson Chandler,2471,110,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],418,75,27,58,Team.DENVER_NUGGETS,1085,142,78,134,96,379
9,1,cherrwi01,10,2,19,3,Will Cherry,69,4,[<Position.POINT_GUARD: 'POINT GUARD'>],5,0,23,6,Team.CLEVELAND_CAVALIERS,15,6,8,8,1,4
4,0,chrispa01,6,0,12,0,Patrick Christopher,29,1,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],3,1,26,1,Team.UTAH_JAZZ,6,0,4,0,2,4
14,4,clarkea01,12,4,30,1,Earl Clark,93,6,[<Position.POWER_FORWARD: 'POWER FORWARD'>],11,0,27,3,Team.BROOKLYN_NETS,27,4,10,3,1,22
25,2,clarkia01,12,9,44,5,Ian Clark,161,7,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],15,0,23,6,Team.UTAH_JAZZ,44,5,23,10,4,9
5,1,clarkia01,8,1,11,4,Ian Clark,31,2,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],4,0,23,3,Team.DENVER_NUGGETS,13,4,7,2,0,3
121,12,clarkjo01,109,38,596,131,Jordan Clarkson,1476,96,[<Position.POINT_GUARD: 'POINT GUARD'>],267,38,22,51,Team.LOS_ANGELES_LAKERS,703,158,59,206,56,135
11,1,clavevi01,12,6,20,0,Victor Claver,76,4,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],9,0,26,1,Team.PORTLAND_TRAIL_BLAZERS,24,0,10,1,3,17
102,8,coleno01,75,27,306,32,Norris Cole,1148,58,[<Position.POINT_GUARD: 'POINT GUARD'>],118,23,26,42,Team.MIAMI_HEAT,295,46,47,165,12,96
74,7,coleno01,49,28,252,26,Norris Cole,683,41,[<Position.POINT_GUARD: 'POINT GUARD'>],112,2,26,15,Team.NEW_ORLEANS_PELICANS,278,35,28,90,1,50
161,14,collida01,95,60,550,145,Darren Collison,1565,112,[<Position.POINT_GUARD: 'POINT GUARD'>],260,45,27,67,Team.SACRAMENTO_KINGS,725,184,45,252,19,124
60,25,collini01,156,16,253,45,Nick Collison,1101,45,[<Position.POWER_FORWARD: 'POWER FORWARD'>],106,2,34,35,Team.OKLAHOMA_CITY_THUNDER,273,65,66,90,90,160
277,14,conlemi01,139,107,882,214,Mike Conley,2225,156,[<Position.POINT_GUARD: 'POINT GUARD'>],393,70,27,89,Team.MEMPHIS_GRIZZLIES,1107,249,70,375,29,180
0,3,cooleja01,23,0,22,9,Jack Cooley,87,3,[<Position.CENTER: 'CENTER'>],9,0,23,6,Team.UTAH_JAZZ,27,21,16,1,10,15
167,11,copelch01,78,52,310,33,Chris Copeland,828,59,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],112,12,30,11,Team.INDIANA_PACERS,309,45,50,51,23,88
20,0,cottobr01,6,7,69,15,Bryce Cotton,159,12,[<Position.POINT_GUARD: 'POINT GUARD'>],29,0,22,4,Team.UTAH_JAZZ,80,18,15,15,3,15
8,103,couside01,241,2,1066,423,DeMarcus Cousins,2013,254,[<Position.CENTER: 'CENTER'>],498,59,24,90,Team.SACRAMENTO_KINGS,1421,541,59,210,185,562
446,31,covinro01,189,167,756,178,Robert Covington,1956,128,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],299,49,24,97,Team.PHILADELPHIA_76ERS,943,217,70,105,65,251
85,15,crabbal01,74,30,153,12,Allen Crabbe,683,15,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],63,9,22,19,Team.PORTLAND_TRAIL_BLAZERS,168,16,51,39,7,66
364,14,crawfja01,108,119,839,227,Jamal Crawford,1703,92,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],332,4,34,59,Team.LOS_ANGELES_CLIPPERS,1010,252,64,158,18,106
38,5,crowdja01,26,13,76,10,Jae Crowder,265,10,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],33,0,24,15,Team.DALLAS_MAVERICKS,89,11,25,12,12,17
170,20,crowdja01,111,48,469,99,Jae Crowder,1382,39,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],196,17,24,57,Team.BOSTON_CELTICS,539,130,57,82,60,204
10,37,cunnida01,101,1,339,29,Dante Cunningham,1652,35,[<Position.POWER_FORWARD: 'POWER FORWARD'>],155,27,27,46,Team.NEW_ORLEANS_PELICANS,340,47,66,50,70,186
13,0,cunnija01,12,4,33,7,Jared Cunningham,89,7,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],12,0,23,3,Team.LOS_ANGELES_CLIPPERS,35,13,19,10,1,8
1,0,curryse01,2,0,3,0,Seth Curry,8,0,[<Position.POINT_GUARD: 'POINT GUARD'>],0,0,24,0,Team.PHOENIX_SUNS,0,0,2,1,0,2
646,16,curryst01,158,286,1341,308,Stephen Curry,2613,249,[<Position.POINT_GUARD: 'POINT GUARD'>],653,80,26,163,Team.GOLDEN_STATE_WARRIORS,1900,337,80,619,56,285
0,41,dalemsa01,70,0,130,14,Samuel Dalembert,544,39,[<Position.CENTER: 'CENTER'>],57,21,33,14,Team.NEW_YORK_KNICKS,128,20,32,29,53,115
43,0,danietr01,14,13,47,3,Troy Daniels,108,5,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],15,0,23,0,Team.HOUSTON_ROCKETS,46,4,17,4,0,6
39,0,danietr01,14,13,59,2,Troy Daniels,154,8,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],19,0,23,3,Team.MINNESOTA_TIMBERWOLVES,53,2,19,13,6,13
36,1,danietr01,12,17,59,6,Troy Daniels,135,7,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],27,0,23,3,Team.CHARLOTTE_HORNETS,77,7,11,5,2,6
4,0,datomlu01,1,1,12,0,Luigi Datome,17,2,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],5,0,27,1,Team.DETROIT_PISTONS,11,0,3,2,1,3
36,7,datomlu01,14,17,77,1,Luigi Datome,192,7,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],38,1,27,1,Team.BOSTON_CELTICS,94,1,18,7,2,23
30,4,daviebr01,54,7,119,21,Brandon Davies,379,25,[<Position.POWER_FORWARD: 'POWER FORWARD'>],49,6,23,17,Team.PHILADELPHIA_76ERS,126,33,20,28,35,38
4,3,daviebr01,5,1,18,3,Brandon Davies,44,4,[<Position.POWER_FORWARD: 'POWER FORWARD'>],6,0,23,1,Team.BROOKLYN_NETS,16,4,7,2,3,7
12,200,davisan02,141,1,1199,371,Anthony Davis,2455,95,[<Position.POWER_FORWARD: 'POWER FORWARD'>],642,68,21,100,Team.NEW_ORLEANS_PELICANS,1656,461,68,149,173,523
0,98,davised01,202,0,469,92,Ed Davis,1840,58,[<Position.POWER_FORWARD: 'POWER FORWARD'>],282,24,25,49,Team.LOS_ANGELES_LAKERS,656,189,79,94,230,370
4,21,davisgl01,132,0,255,60,Glen Davis,904,39,[<Position.POWER_FORWARD: 'POWER FORWARD'>],117,0,29,41,Team.LOS_ANGELES_CLIPPERS,294,95,74,39,43,126
6,0,dawkian01,3,1,6,0,Andre Dawkins,22,1,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],1,0,23,0,Team.MIAMI_HEAT,3,0,4,1,0,2
57,3,dayeau01,30,19,115,4,Austin Daye,268,18,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],40,4,26,8,Team.SAN_ANTONIO_SPURS,103,4,26,9,6,55
14,2,dayeau01,9,5,26,1,Austin Daye,76,5,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],10,0,26,4,Team.ATLANTA_HAWKS,26,2,8,8,4,10
1,50,dedmode01,141,0,162,34,Dewayne Dedmon,845,51,[<Position.CENTER: 'CENTER'>],91,15,25,16,Team.ORLANDO_MAGIC,216,64,59,9,118,177
167,2,dellama01,152,68,307,29,Matthew Dellavedova,1380,61,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],111,13,24,24,Team.CLEVELAND_CAVALIERS,319,38,67,204,37,89
220,22,denglu01,109,78,787,191,Luol Deng,2421,108,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],369,72,29,65,Team.MIAMI_HEAT,1007,251,72,139,103,273
88,11,derozde01,122,25,990,361,DeMar DeRozan,2100,137,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],409,60,25,73,Team.TORONTO_RAPTORS,1204,434,60,210,41,236
169,23,diawbo01,148,54,632,72,Boris Diaw,1984,126,[<Position.POWER_FORWARD: 'POWER FORWARD'>],291,15,32,36,Team.SAN_ANTONIO_SPURS,708,93,81,233,78,270
